id,boa_peak,boa_size
165,500,489
166,8854,602
167,8708,1446
168,8708,1446
169,8708,1446
170,8708,1446
171,9347,354
172,8652,1103
173,8708,1446
174,8652,1103
175,9347,354
176,8854,602
177,9217,1250
178,9232,411
179,6835,248
180,8854,602
181,8854,602
182,8854,602
183,8854,602
184,8854,602
185,2203,968
186,9232,411
187,2203,968
188,8652,1103
189,2203,968
190,8854,602
191,2203,968
192,8708,1446
193,9217,1250
194,8854,602
195,9347,354
196,8652,1103
197,500,489
198,8652,1103
199,500,489
200,8708,1446
201,8708,1446
202,8708,1446
203,2203,968
204,8652,1103
205,8652,1103
206,8652,1103
207,2203,968
208,8912,154
209,8912,154
210,8854,602
211,8854,602
212,9684,2126
213,9684,2126
214,9684,2126
215,8854,602
216,2203,968
217,2203,968
218,2203,968
219,2203,968
220,8652,1103
221,9684,2126
222,8652,1103
223,2203,968
224,8708,1446
225,9217,1250
226,8854,602
227,9347,354
228,500,489
229,500,489
230,500,489
231,500,489
232,8708,1446
233,8708,1446
234,8708,1446
235,9347,354
236,8652,1103
237,500,489
238,8652,1103
239,500,489
240,8912,154
241,4848,104
242,8854,602
243,6835,248
244,500,489
245,500,489
246,500,489
247,500,489
248,8912,154
249,2203,968
250,8854,602
251,2203,968
252,500,489
253,500,489
254,8652,1103
255,2203,968
256,8708,1446
257,9217,1250
258,8708,1446
259,9217,1250
260,8460,349
261,293,213
262,8460,349
263,293,213
264,8460,349
265,8708,1446
266,8460,349
267,8708,1446
268,8460,349
269,8460,349
270,8460,349
271,8460,349
272,8708,1446
273,9217,1250
274,9232,411
275,9217,1250
276,8460,349
277,293,213
278,9684,2126
279,9684,2126
280,8460,349
281,8708,1446
282,8460,349
283,2203,968
284,8460,349
285,8460,349
286,8460,349
287,9684,2126
288,293,213
289,293,213
290,293,213
291,293,213
292,293,213
293,293,213
294,293,213
295,293,213
296,8460,349
297,293,213
298,8460,349
299,293,213
300,8460,349
301,293,213
302,8460,349
303,293,213
304,293,213
305,293,213
306,9232,411
307,293,213
308,293,213
309,293,213
310,9684,2126
311,9684,2126
312,8460,349
313,293,213
314,8460,349
315,3659,1070
316,8460,349
317,293,213
318,8460,349
319,9684,2126
320,8652,1103
321,500,489
322,8652,1103
323,9543,131
324,8652,1103
325,500,489
326,8652,1103
327,9543,131
328,8652,1103
329,8708,1446
330,8652,1103
331,3659,1070
332,8652,1103
333,8652,1103
334,8652,1103
335,8652,1103
336,9684,2126
337,500,489
338,9684,2126
339,3659,1070
340,9684,2126
341,9684,2126
342,9684,2126
343,9684,2126
344,8652,1103
345,9684,2126
346,8652,1103
347,3659,1070
348,8652,1103
349,9684,2126
350,8652,1103
351,9684,2126
352,500,489
353,500,489
354,500,489
355,500,489
356,500,489
357,500,489
358,500,489
359,500,489
360,8652,1103
361,500,489
362,8652,1103
363,500,489
364,8652,1103
365,500,489
366,8652,1103
367,500,489
368,500,489
369,500,489
370,9684,2126
371,9684,2126
372,500,489
373,500,489
374,9684,2126
375,9684,2126
376,8652,1103
377,8701,85
378,8652,1103
379,3659,1070
380,8652,1103
381,500,489
382,8652,1103
383,9684,2126
384,8652,1103
385,500,489
386,8652,1103
387,500,489
388,8652,1103
389,500,489
390,8652,1103
391,500,489
392,8652,1103
393,8708,1446
394,8708,1446
395,2203,968
396,8652,1103
397,8652,1103
398,8652,1103
399,8652,1103
400,8854,602
401,2203,968
402,9232,411
403,2203,968
404,9684,2126
405,9684,2126
406,9684,2126
407,9684,2126
408,8652,1103
409,2203,968
410,2203,968
411,2203,968
412,8652,1103
413,9684,2126
414,8652,1103
415,9684,2126
416,500,489
417,500,489
418,500,489
419,500,489
420,500,489
421,500,489
422,500,489
423,500,489
424,8652,1103
425,500,489
426,8652,1103
427,500,489
428,8652,1103
429,500,489
430,8652,1103
431,500,489
432,500,489
433,500,489
434,9232,411
435,6835,248
436,500,489
437,500,489
438,9684,2126
439,9684,2126
440,8652,1103
441,2203,968
442,9232,411
443,2203,968
444,8652,1103
445,500,489
446,9684,2126
447,9684,2126
448,8652,1103
449,500,489
450,8652,1103
451,500,489
452,8652,1103
453,500,489
454,8652,1103
455,500,489
456,8652,1103
457,12544,784
458,8652,1103
459,12544,784
460,8652,1103
461,8652,1103
462,8652,1103
463,8652,1103
464,9684,2126
465,9684,2126
466,9684,2126
467,8854,602
468,9684,2126
469,9684,2126
470,9684,2126
471,9684,2126
472,8652,1103
473,9684,2126
474,8652,1103
475,2203,968
476,8652,1103
477,9684,2126
478,8652,1103
479,9684,2126
480,500,489
481,500,489
482,500,489
483,500,489
484,500,489
485,500,489
486,500,489
487,500,489
488,8652,1103
489,500,489
490,8652,1103
491,500,489
492,8652,1103
493,500,489
494,8652,1103
495,500,489
496,500,489
497,500,489
498,500,489
499,500,489
500,500,489
501,500,489
502,500,489
503,500,489
504,500,489
505,8701,85
506,500,489
507,2203,968
508,500,489
509,500,489
510,500,489
511,500,489
512,8708,1446
513,9217,1250
514,8708,1446
515,9217,1250
516,8708,1446
517,8708,1446
518,8708,1446
519,8708,1446
520,8708,1446
521,9217,1250
522,8708,1446
523,9217,1250
524,8708,1446
525,8708,1446
526,8708,1446
527,8708,1446
528,8708,1446
529,9217,1250
530,8854,602
531,8854,602
532,8708,1446
533,8708,1446
534,8854,602
535,8854,602
536,8708,1446
537,9217,1250
538,8854,602
539,2203,968
540,8708,1446
541,8708,1446
542,8854,602
543,2203,968
544,8708,1446
545,4641,675
546,8708,1446
547,4641,675
548,8708,1446
549,8708,1446
550,8708,1446
551,8708,1446
552,8708,1446
553,4641,675
554,8708,1446
555,9217,1250
556,8708,1446
557,8708,1446
558,8708,1446
559,8708,1446
560,8708,1446
561,4641,675
562,8854,602
563,6835,248
564,8708,1446
565,8708,1446
566,8854,602
567,8854,602
568,8708,1446
569,4641,675
570,8854,602
571,3659,1070
572,8708,1446
573,8708,1446
574,8854,602
575,3659,1070
576,8708,1446
577,9217,1250
578,9810,450
579,3659,1070
580,8708,1446
581,8708,1446
582,9810,450
583,3659,1070
584,8708,1446
585,9217,1250
586,3659,1070
587,3659,1070
588,8708,1446
589,8708,1446
590,3659,1070
591,3659,1070
592,8912,154
593,8912,154
594,9810,450
595,3659,1070
596,8708,1446
597,8708,1446
598,9810,450
599,3659,1070
600,8912,154
601,8912,154
602,9810,450
603,3659,1070
604,8708,1446
605,8708,1446
606,9810,450
607,3659,1070
608,8708,1446
609,4641,675
610,9810,450
611,3659,1070
612,8708,1446
613,8708,1446
614,9810,450
615,3659,1070
616,8708,1446
617,4641,675
618,9810,450
619,3659,1070
620,8708,1446
621,8708,1446
622,3659,1070
623,3659,1070
624,8912,154
625,4848,104
626,8854,602
627,3659,1070
628,8708,1446
629,8708,1446
630,8854,602
631,3659,1070
632,8912,154
633,4848,104
634,8854,602
635,3659,1070
636,8708,1446
637,8708,1446
638,8854,602
639,3659,1070
640,8708,1446
641,9217,1250
642,8708,1446
643,9347,354
644,8708,1446
645,8708,1446
646,8854,602
647,8708,1446
648,8708,1446
649,9217,1250
650,8708,1446
651,3723,133
652,8708,1446
653,8708,1446
654,8708,1446
655,8708,1446
656,8854,602
657,9217,1250
658,8854,602
659,8854,602
660,8854,602
661,8854,602
662,8854,602
663,8854,602
664,8854,602
665,2203,968
666,8854,602
667,2203,968
668,8854,602
669,8854,602
670,8854,602
671,2203,968
672,8708,1446
673,4641,675
674,8708,1446
675,4641,675
676,8708,1446
677,8708,1446
678,8854,602
679,8708,1446
680,8708,1446
681,4641,675
682,8708,1446
683,3723,133
684,8708,1446
685,8708,1446
686,8708,1446
687,8708,1446
688,8854,602
689,4641,675
690,8854,602
691,6835,248
692,8854,602
693,8854,602
694,8854,602
695,8854,602
696,8854,602
697,4641,675
698,8854,602
699,2203,968
700,8854,602
701,8854,602
702,8854,602
703,8854,602
704,8708,1446
705,9217,1250
706,8854,602
707,9347,354
708,8708,1446
709,8708,1446
710,8854,602
711,8708,1446
712,8708,1446
713,8912,154
714,3659,1070
715,3659,1070
716,8652,1103
717,8708,1446
718,8708,1446
719,2203,968
720,8912,154
721,8912,154
722,8854,602
723,8854,602
724,8854,602
725,8912,154
726,8854,602
727,8854,602
728,8912,154
729,8912,154
730,8854,602
731,2203,968
732,8854,602
733,8912,154
734,8854,602
735,2203,968
736,8708,1446
737,4641,675
738,8854,602
739,6835,248
740,8708,1446
741,8708,1446
742,8854,602
743,8708,1446
744,8708,1446
745,4641,675
746,8854,602
747,3659,1070
748,8652,1103
749,8708,1446
750,8652,1103
751,8708,1446
752,8912,154
753,4848,104
754,8854,602
755,6835,248
756,8854,602
757,4848,104
758,8854,602
759,8854,602
760,8912,154
761,4848,104
762,8854,602
763,2203,968
764,8854,602
765,4848,104
766,8854,602
767,8854,602
768,8708,1446
769,9217,1250
770,8708,1446
771,9217,1250
772,8708,1446
773,8708,1446
774,8708,1446
775,8708,1446
776,8460,349
777,9217,1250
778,8460,349
779,9217,1250
780,8460,349
781,8460,349
782,8460,349
783,8460,349
784,8708,1446
785,9217,1250
786,8854,602
787,8854,602
788,8708,1446
789,8708,1446
790,8854,602
791,8854,602
792,8460,349
793,9217,1250
794,8460,349
795,2203,968
796,8460,349
797,8708,1446
798,8460,349
799,2203,968
800,8708,1446
801,4641,675
802,8708,1446
803,4641,675
804,293,213
805,293,213
806,293,213
807,293,213
808,8708,1446
809,4641,675
810,8708,1446
811,4641,675
812,8460,349
813,293,213
814,8460,349
815,293,213
816,8708,1446
817,4641,675
818,8854,602
819,6835,248
820,293,213
821,293,213
822,8854,602
823,8854,602
824,8708,1446
825,4641,675
826,8708,1446
827,2203,968
828,8460,349
829,293,213
830,8460,349
831,8854,602
832,8708,1446
833,9217,1250
834,9810,450
835,3659,1070
836,8652,1103
837,500,489
838,8652,1103
839,9543,131
840,8460,349
841,9217,1250
842,8652,1103
843,3659,1070
844,8652,1103
845,8652,1103
846,8652,1103
847,8652,1103
848,8912,154
849,9217,1250
850,9810,450
851,3659,1070
852,9684,2126
853,9684,2126
854,9684,2126
855,9684,2126
856,8460,349
857,8912,154
858,8652,1103
859,3659,1070
860,8652,1103
861,9684,2126
862,8652,1103
863,9684,2126
864,8708,1446
865,4641,675
866,8708,1446
867,4641,675
868,500,489
869,500,489
870,500,489
871,500,489
872,8708,1446
873,4641,675
874,8652,1103
875,4641,675
876,8652,1103
877,500,489
878,8652,1103
879,500,489
880,500,489
881,4641,675
882,8854,602
883,3659,1070
884,500,489
885,500,489
886,9684,2126
887,9684,2126
888,8708,1446
889,8701,85
890,8652,1103
891,3659,1070
892,8652,1103
893,500,489
894,8652,1103
895,9684,2126
896,8708,1446
897,9217,1250
898,8708,1446
899,9347,354
900,8708,1446
901,8708,1446
902,8708,1446
903,8708,1446
904,8652,1103
905,8652,1103
906,8652,1103
907,8652,1103
908,8652,1103
909,8652,1103
910,8652,1103
911,8652,1103
912,8854,602
913,9217,1250
914,8854,602
915,8854,602
916,8854,602
917,8854,602
918,8854,602
919,8854,602
920,8652,1103
921,2203,968
922,8854,602
923,2203,968
924,8652,1103
925,8854,602
926,8854,602
927,2203,968
928,8708,1446
929,4641,675
930,8708,1446
931,4641,675
932,500,489
933,500,489
934,500,489
935,500,489
936,8708,1446
937,4641,675
938,8708,1446
939,4641,675
940,8652,1103
941,500,489
942,8652,1103
943,500,489
944,8854,602
945,4641,675
946,8854,602
947,6835,248
948,8854,602
949,500,489
950,8854,602
951,8854,602
952,8708,1446
953,8460,349
954,8854,602
955,2203,968
956,8652,1103
957,500,489
958,8854,602
959,8854,602
960,8652,1103
961,500,489
962,8652,1103
963,500,489
964,8652,1103
965,500,489
966,8652,1103
967,500,489
968,8652,1103
969,8652,1103
970,8652,1103
971,8652,1103
972,8652,1103
973,8652,1103
974,8652,1103
975,8652,1103
976,8912,154
977,8912,154
978,8854,602
979,8854,602
980,9684,2126
981,9684,2126
982,9684,2126
983,9684,2126
984,8652,1103
985,8912,154
986,8854,602
987,2203,968
988,8652,1103
989,9684,2126
990,8652,1103
991,9684,2126
992,500,489
993,500,489
994,500,489
995,500,489
996,500,489
997,500,489
998,500,489
999,500,489
1000,500,489
1001,500,489
1002,500,489
1003,500,489
1004,8652,1103
1005,500,489
1006,8652,1103
1007,500,489
1008,500,489
1009,4848,104
1010,8854,602
1011,6835,248
1012,500,489
1013,500,489
1014,500,489
1015,500,489
1016,500,489
1017,8701,85
1018,8854,602
1019,15035,242
1020,500,489
1021,500,489
1022,500,489
1023,500,489
1024,9217,1250
1025,9217,1250
1026,9217,1250
1027,9217,1250
1028,9217,1250
1029,9217,1250
1030,9217,1250
1031,9217,1250
1032,8708,1446
1033,9217,1250
1034,9217,1250
1035,9217,1250
1036,8708,1446
1037,9217,1250
1038,8708,1446
1039,9217,1250
1040,9232,411
1041,9217,1250
1042,9232,411
1043,9217,1250
1044,9232,411
1045,9217,1250
1046,9232,411
1047,9217,1250
1048,9232,411
1049,9217,1250
1050,9232,411
1051,3659,1070
1052,8708,1446
1053,9217,1250
1054,9232,411
1055,3659,1070
1056,9217,1250
1057,9217,1250
1058,9217,1250
1059,9217,1250
1060,9217,1250
1061,9217,1250
1062,9217,1250
1063,9217,1250
1064,9217,1250
1065,9217,1250
1066,9217,1250
1067,9217,1250
1068,8708,1446
1069,9217,1250
1070,8708,1446
1071,9217,1250
1072,9232,411
1073,9217,1250
1074,9232,411
1075,9217,1250
1076,9232,411
1077,9217,1250
1078,9232,411
1079,9217,1250
1080,9232,411
1081,9217,1250
1082,3659,1070
1083,3659,1070
1084,8708,1446
1085,9217,1250
1086,9232,411
1087,3659,1070
1088,9217,1250
1089,9217,1250
1090,3659,1070
1091,3659,1070
1092,9477,255
1093,9477,255
1094,9810,450
1095,9543,131
1096,8708,1446
1097,9217,1250
1098,3659,1070
1099,3659,1070
1100,8652,1103
1101,9217,1250
1102,8652,1103
1103,3659,1070
1104,9232,411
1105,9217,1250
1106,9810,450
1107,3659,1070
1108,9684,2126
1109,9684,2126
1110,9810,450
1111,3659,1070
1112,9232,411
1113,3659,1070
1114,9810,450
1115,3659,1070
1116,9810,450
1117,3659,1070
1118,9810,450
1119,3659,1070
1120,9217,1250
1121,9217,1250
1122,3659,1070
1123,3659,1070
1124,293,213
1125,293,213
1126,9543,131
1127,9543,131
1128,9217,1250
1129,9217,1250
1130,3659,1070
1131,3659,1070
1132,8652,1103
1133,9217,1250
1134,3659,1070
1135,3659,1070
1136,9232,411
1137,9217,1250
1138,9810,450
1139,3659,1070
1140,9684,2126
1141,9684,2126
1142,9684,2126
1143,9684,2126
1144,9232,411
1145,3659,1070
1146,3659,1070
1147,3659,1070
1148,9684,2126
1149,3659,1070
1150,9684,2126
1151,3659,1070
1152,9217,1250
1153,9217,1250
1154,9347,354
1155,9347,354
1156,9217,1250
1157,9217,1250
1158,9347,354
1159,9347,354
1160,8708,1446
1161,9217,1250
1162,9347,354
1163,9347,354
1164,8708,1446
1165,9217,1250
1166,9870,47
1167,9347,354
1168,9232,411
1169,9217,1250
1170,9232,411
1171,9347,354
1172,9684,2126
1173,9684,2126
1174,9684,2126
1175,9347,354
1176,8708,1446
1177,2203,968
1178,9232,411
1179,2203,968
1180,8708,1446
1181,2203,968
1182,9870,47
1183,2203,968
1184,9217,1250
1185,9217,1250
1186,9347,354
1187,9347,354
1188,9217,1250
1189,9217,1250
1190,9347,354
1191,9347,354
1192,9217,1250
1193,9217,1250
1194,9347,354
1195,9347,354
1196,8708,1446
1197,9217,1250
1198,9870,47
1199,9347,354
1200,9232,411
1201,9217,1250
1202,9232,411
1203,9347,354
1204,9684,2126
1205,9684,2126
1206,9684,2126
1207,9684,2126
1208,9217,1250
1209,9217,1250
1210,2203,968
1211,2203,968
1212,8708,1446
1213,9217,1250
1214,9870,47
1215,2203,968
1216,9217,1250
1217,9217,1250
1218,9347,354
1219,9347,354
1220,9684,2126
1221,9684,2126
1222,9347,354
1223,9347,354
1224,8708,1446
1225,9217,1250
1226,3659,1070
1227,3659,1070
1228,8652,1103
1229,9217,1250
1230,8652,1103
1231,3659,1070
1232,8912,154
1233,9217,1250
1234,9810,450
1235,3659,1070
1236,9684,2126
1237,9684,2126
1238,9684,2126
1239,9684,2126
1240,2203,968
1241,2203,968
1242,9810,450
1243,3659,1070
1244,8652,1103
1245,9684,2126
1246,8652,1103
1247,3659,1070
1248,9217,1250
1249,9217,1250
1250,9347,354
1251,9347,354
1252,500,489
1253,500,489
1254,9684,2126
1255,9684,2126
1256,9217,1250
1257,9217,1250
1258,9347,354
1259,9347,354
1260,8652,1103
1261,9217,1250
1262,9347,354
1263,9347,354
1264,8912,154
1265,4848,104
1266,9810,450
1267,3659,1070
1268,9684,2126
1269,9684,2126
1270,9684,2126
1271,9684,2126
1272,8912,154
1273,3659,1070
1274,3659,1070
1275,3659,1070
1276,9684,2126
1277,9684,2126
1278,9684,2126
1279,3659,1070
1280,9217,1250
1281,9217,1250
1282,9217,1250
1283,9217,1250
1284,9477,255
1285,9477,255
1286,9477,255
1287,9477,255
1288,8460,349
1289,9217,1250
1290,9217,1250
1291,9217,1250
1292,8460,349
1293,9477,255
1294,8460,349
1295,9477,255
1296,9232,411
1297,9217,1250
1298,9232,411
1299,9217,1250
1300,9684,2126
1301,9477,255
1302,9684,2126
1303,9684,2126
1304,9232,411
1305,9217,1250
1306,9232,411
1307,3659,1070
1308,9684,2126
1309,9477,255
1310,9684,2126
1311,9684,2126
1312,293,213
1313,9217,1250
1314,9217,1250
1315,9217,1250
1316,293,213
1317,293,213
1318,293,213
1319,293,213
1320,8460,349
1321,9217,1250
1322,9217,1250
1323,9217,1250
1324,8460,349
1325,293,213
1326,8460,349
1327,293,213
1328,9232,411
1329,9217,1250
1330,9232,411
1331,9217,1250
1332,9684,2126
1333,293,213
1334,9684,2126
1335,9684,2126
1336,9232,411
1337,9217,1250
1338,3659,1070
1339,3659,1070
1340,9684,2126
1341,293,213
1342,9684,2126
1343,9684,2126
1344,8652,1103
1345,9477,255
1346,9543,131
1347,9543,131
1348,9477,255
1349,9477,255
1350,9543,131
1351,9543,131
1352,8652,1103
1353,9477,255
1354,8652,1103
1355,3659,1070
1356,8652,1103
1357,9477,255
1358,8652,1103
1359,9543,131
1360,9684,2126
1361,9684,2126
1362,9810,450
1363,3659,1070
1364,9684,2126
1365,9684,2126
1366,9684,2126
1367,9684,2126
1368,9684,2126
1369,3659,1070
1370,9810,450
1371,3659,1070
1372,9684,2126
1373,9684,2126
1374,9684,2126
1375,9684,2126
1376,500,489
1377,293,213
1378,9543,131
1379,9543,131
1380,293,213
1381,293,213
1382,9543,131
1383,9543,131
1384,8652,1103
1385,293,213
1386,3659,1070
1387,3659,1070
1388,8652,1103
1389,293,213
1390,8652,1103
1391,9543,131
1392,9684,2126
1393,9684,2126
1394,9684,2126
1395,9684,2126
1396,9684,2126
1397,9684,2126
1398,9684,2126
1399,9684,2126
1400,9684,2126
1401,3659,1070
1402,3659,1070
1403,3659,1070
1404,9684,2126
1405,9684,2126
1406,9684,2126
1407,9684,2126
1408,8652,1103
1409,9217,1250
1410,9347,354
1411,9347,354
1412,8652,1103
1413,9477,255
1414,9684,2126
1415,9477,255
1416,8652,1103
1417,9217,1250
1418,9347,354
1419,9347,354
1420,8652,1103
1421,9477,255
1422,8652,1103
1423,9477,255
1424,9684,2126
1425,9684,2126
1426,9684,2126
1427,9347,354
1428,9684,2126
1429,9684,2126
1430,9684,2126
1431,9684,2126
1432,9684,2126
1433,2203,968
1434,9684,2126
1435,2203,968
1436,9684,2126
1437,9684,2126
1438,9684,2126
1439,9684,2126
1440,500,489
1441,9217,1250
1442,9347,354
1443,9347,354
1444,500,489
1445,293,213
1446,9684,2126
1447,293,213
1448,8652,1103
1449,9217,1250
1450,9347,354
1451,9347,354
1452,8652,1103
1453,293,213
1454,8652,1103
1455,293,213
1456,9684,2126
1457,9684,2126
1458,9684,2126
1459,9684,2126
1460,9684,2126
1461,9684,2126
1462,9684,2126
1463,9684,2126
1464,9684,2126
1465,9684,2126
1466,9684,2126
1467,2203,968
1468,9684,2126
1469,9684,2126
1470,9684,2126
1471,9684,2126
1472,8652,1103
1473,9684,2126
1474,9684,2126
1475,9347,354
1476,9684,2126
1477,9684,2126
1478,9684,2126
1479,9684,2126
1480,8652,1103
1481,12544,784
1482,8652,1103
1483,3659,1070
1484,8652,1103
1485,9684,2126
1486,8652,1103
1487,9684,2126
1488,9684,2126
1489,9684,2126
1490,9684,2126
1491,9684,2126
1492,9684,2126
1493,9684,2126
1494,9684,2126
1495,9684,2126
1496,9684,2126
1497,9684,2126
1498,9684,2126
1499,3659,1070
1500,9684,2126
1501,9684,2126
1502,9684,2126
1503,9684,2126
1504,500,489
1505,500,489
1506,9684,2126
1507,9684,2126
1508,500,489
1509,500,489
1510,9684,2126
1511,9684,2126
1512,8652,1103
1513,500,489
1514,8652,1103
1515,9347,354
1516,8652,1103
1517,500,489
1518,8652,1103
1519,9684,2126
1520,9684,2126
1521,9684,2126
1522,9684,2126
1523,9684,2126
1524,9684,2126
1525,9684,2126
1526,9684,2126
1527,9684,2126
1528,9684,2126
1529,9684,2126
1530,9684,2126
1531,9684,2126
1532,9684,2126
1533,9684,2126
1534,9684,2126
1535,9684,2126
1536,9217,1250
1537,9217,1250
1538,9217,1250
1539,9217,1250
1540,8708,1446
1541,9217,1250
1542,9232,411
1543,9217,1250
1544,9217,1250
1545,9217,1250
1546,9217,1250
1547,9217,1250
1548,8708,1446
1549,9217,1250
1550,8708,1446
1551,9217,1250
1552,9232,411
1553,9217,1250
1554,9810,450
1555,3659,1070
1556,9232,411
1557,9217,1250
1558,9232,411
1559,3659,1070
1560,9217,1250
1561,9217,1250
1562,3659,1070
1563,3659,1070
1564,8708,1446
1565,9217,1250
1566,9232,411
1567,3659,1070
1568,9217,1250
1569,9217,1250
1570,9217,1250
1571,9217,1250
1572,8708,1446
1573,8708,1446
1574,8708,1446
1575,8708,1446
1576,9217,1250
1577,9217,1250
1578,9217,1250
1579,9217,1250
1580,8708,1446
1581,9217,1250
1582,8708,1446
1583,9217,1250
1584,9232,411
1585,9217,1250
1586,9810,450
1587,3659,1070
1588,8708,1446
1589,8708,1446
1590,9232,411
1591,3659,1070
1592,9217,1250
1593,9217,1250
1594,3659,1070
1595,3659,1070
1596,8708,1446
1597,9217,1250
1598,9232,411
1599,3659,1070
1600,9217,1250
1601,9217,1250
1602,3659,1070
1603,3659,1070
1604,8708,1446
1605,9217,1250
1606,9810,450
1607,3659,1070
1608,9217,1250
1609,9217,1250
1610,3659,1070
1611,3659,1070
1612,8708,1446
1613,9217,1250
1614,3659,1070
1615,3659,1070
1616,9810,450
1617,3659,1070
1618,9810,450
1619,3659,1070
1620,9232,411
1621,9217,1250
1622,9810,450
1623,3659,1070
1624,3659,1070
1625,3659,1070
1626,3659,1070
1627,3659,1070
1628,8708,1446
1629,9217,1250
1630,9810,450
1631,3659,1070
1632,9217,1250
1633,9217,1250
1634,3659,1070
1635,3659,1070
1636,8708,1446
1637,8708,1446
1638,9810,450
1639,3659,1070
1640,9217,1250
1641,9217,1250
1642,3659,1070
1643,3659,1070
1644,8708,1446
1645,9217,1250
1646,3659,1070
1647,3659,1070
1648,9810,450
1649,3659,1070
1650,9810,450
1651,3659,1070
1652,8708,1446
1653,8708,1446
1654,9810,450
1655,3659,1070
1656,3659,1070
1657,3659,1070
1658,3659,1070
1659,3659,1070
1660,8708,1446
1661,9217,1250
1662,9810,450
1663,3659,1070
1664,8708,1446
1665,9217,1250
1666,9347,354
1667,9347,354
1668,8708,1446
1669,9217,1250
1670,9347,354
1671,9347,354
1672,9217,1250
1673,9217,1250
1674,3723,133
1675,3723,133
1676,8708,1446
1677,9217,1250
1678,9870,47
1679,3723,133
1680,8854,602
1681,9217,1250
1682,9232,411
1683,9347,354
1684,8854,602
1685,8854,602
1686,8854,602
1687,8854,602
1688,9217,1250
1689,9217,1250
1690,2203,968
1691,2203,968
1692,8708,1446
1693,9217,1250
1694,9870,47
1695,2203,968
1696,8708,1446
1697,9217,1250
1698,9347,354
1699,9347,354
1700,8708,1446
1701,8708,1446
1702,9347,354
1703,9347,354
1704,9217,1250
1705,9217,1250
1706,3723,133
1707,3723,133
1708,8708,1446
1709,9217,1250
1710,9870,47
1711,3723,133
1712,8854,602
1713,9217,1250
1714,8854,602
1715,9347,354
1716,8854,602
1717,8854,602
1718,8854,602
1719,8854,602
1720,9217,1250
1721,9217,1250
1722,2203,968
1723,2203,968
1724,8708,1446
1725,9217,1250
1726,9870,47
1727,2203,968
1728,8708,1446
1729,9217,1250
1730,9347,354
1731,9347,354
1732,8708,1446
1733,9217,1250
1734,9347,354
1735,9347,354
1736,9217,1250
1737,9217,1250
1738,3659,1070
1739,3659,1070
1740,8708,1446
1741,9217,1250
1742,9870,47
1743,3659,1070
1744,8912,154
1745,8912,154
1746,9810,450
1747,3659,1070
1748,9684,2126
1749,9684,2126
1750,9684,2126
1751,9684,2126
1752,8912,154
1753,8912,154
1754,3659,1070
1755,3659,1070
1756,8854,602
1757,8912,154
1758,9870,47
1759,3659,1070
1760,8708,1446
1761,9217,1250
1762,9347,354
1763,9347,354
1764,8708,1446
1765,8708,1446
1766,9347,354
1767,9347,354
1768,9217,1250
1769,9217,1250
1770,3659,1070
1771,3659,1070
1772,8708,1446
