id,boa_peak,boa_size
335,2374,1874
336,452,788
337,452,788
338,2374,1874
339,2374,1874
340,452,788
341,452,788
342,2374,1874
343,2374,1874
344,452,788
345,452,788
346,2374,1874
347,2374,1874
348,452,788
349,452,788
350,2374,1874
351,2374,1874
352,452,788
353,452,788
354,2374,1874
355,2374,1874
356,452,788
357,452,788
358,2374,1874
359,2374,1874
360,452,788
361,452,788
362,2374,1874
363,2374,1874
364,452,788
365,452,788
366,2374,1874
367,2374,1874
368,1012,453
369,1012,453
370,5110,1714
371,5110,1714
372,1012,453
373,1012,453
374,5110,1714
375,5110,1714
376,1012,453
377,1012,453
378,5110,1714
379,5110,1714
380,1012,453
381,1012,453
382,5110,1714
383,5110,1714
384,452,788
385,8645,2100
386,2374,1874
387,2374,1874
388,452,788
389,8645,2100
390,452,788
391,8645,2100
392,452,788
393,8645,2100
394,2374,1874
395,2374,1874
396,452,788
397,8645,2100
398,452,788
399,8645,2100
400,452,788
401,8645,2100
402,2374,1874
403,2374,1874
404,452,788
405,8645,2100
406,452,788
407,8645,2100
408,452,788
409,8645,2100
410,2374,1874
411,2374,1874
412,452,788
413,8645,2100
414,452,788
415,8645,2100
416,420,190
417,8613,1055
418,4262,957
419,4262,957
420,420,190
421,8613,1055
422,420,190
423,8613,1055
424,420,190
425,8613,1055
426,4262,957
427,4262,957
428,420,190
429,8613,1055
430,420,190
431,8613,1055
432,1012,453
433,1012,453
434,5110,1714
435,5110,1714
436,1012,453
437,1012,453
438,5110,1714
439,5110,1714
440,452,788
441,8645,2100
442,2374,1874
443,2374,1874
444,420,190
445,8613,1055
446,420,190
447,8613,1055
448,452,788
449,452,788
450,2374,1874
451,2374,1874
452,452,788
453,452,788
454,452,788
455,452,788
456,452,788
457,452,788
458,2374,1874
459,2374,1874
460,452,788
461,452,788
462,452,788
463,452,788
464,1012,453
465,1012,453
466,5110,1714
467,5110,1714
468,452,788
469,452,788
470,452,788
471,452,788
472,1012,453
473,1012,453
474,5110,1714
475,5110,1714
476,452,788
477,452,788
478,452,788
479,452,788
480,1012,453
481,1012,453
482,5110,1714
483,5110,1714
484,452,788
485,452,788
486,452,788
487,452,788
488,1012,453
489,1012,453
490,5110,1714
491,5110,1714
492,452,788
493,452,788
494,452,788
495,452,788
496,1012,453
497,1012,453
498,5110,1714
499,5110,1714
500,1012,453
501,1012,453
502,5110,1714
503,5110,1714
504,1012,453
505,1012,453
506,5110,1714
507,5110,1714
508,1012,453
509,1012,453
510,5110,1714
511,5110,1714
512,452,788
513,8645,2100
514,2374,1874
515,2374,1874
516,452,788
517,8645,2100
518,4262,957
519,4262,957
520,452,788
521,8645,2100
522,2374,1874
523,2374,1874
524,452,788
525,8645,2100
526,4262,957
527,4262,957
528,452,788
529,8645,2100
530,2374,1874
531,2374,1874
532,452,788
533,8645,2100
534,4262,957
535,4262,957
536,452,788
537,8645,2100
538,2374,1874
539,2374,1874
540,452,788
541,8645,2100
542,4262,957
543,4262,957
544,420,190
545,8613,1055
546,4262,957
547,4262,957
548,420,190
549,8613,1055
550,4262,957
551,4262,957
552,420,190
553,8613,1055
554,4262,957
555,4262,957
556,420,190
557,8613,1055
558,4262,957
559,4262,957
560,1012,453
561,8645,2100
562,5110,1714
563,13303,1578
564,1012,453
565,8645,2100
566,5110,1714
567,13303,1578
568,1012,453
569,8645,2100
570,5110,1714
571,13303,1578
572,1012,453
573,8645,2100
574,5110,1714
575,13303,1578
576,452,788
577,452,788
578,2374,1874
579,2374,1874
580,452,788
581,452,788
582,2374,1874
583,12743,480
584,452,788
585,452,788
586,2374,1874
587,2374,1874
588,452,788
589,452,788
590,2374,1874
591,2374,1874
592,1012,453
593,1012,453
594,2934,714
595,2934,714
596,1012,453
597,1012,453
598,2934,714
599,13303,1578
600,1012,453
601,1012,453
602,2934,714
603,2934,714
604,1012,453
605,1012,453
606,2934,714
607,2934,714
608,1012,453
609,1012,453
610,2934,714
611,2934,714
612,1012,453
613,1012,453
614,5110,1714
615,13303,1578
616,1012,453
617,1012,453
618,5110,1714
619,13303,1578
620,1012,453
621,1012,453
622,5110,1714
623,13303,1578
624,1012,453
625,1012,453
626,2934,714
627,2934,714
628,1012,453
629,1012,453
630,5110,1714
631,13303,1578
632,1012,453
633,1012,453
634,5110,1714
635,13303,1578
636,1012,453
637,1012,453
638,5110,1714
639,13303,1578
640,452,788
641,8645,2100
642,4262,957
643,4262,957
644,452,788
645,8645,2100
646,4262,957
647,4262,957
648,452,788
649,8645,2100
650,2374,1874
651,4262,957
652,452,788
653,8645,2100
654,2934,714
655,4262,957
656,452,788
657,8645,2100
658,4262,957
659,4262,957
660,452,788
661,8645,2100
662,4262,957
663,4262,957
664,452,788
665,8645,2100
666,2374,1874
667,4262,957
668,452,788
669,8645,2100
670,2934,714
671,4262,957
672,420,190
673,8613,1055
674,4262,957
675,4262,957
676,420,190
677,8613,1055
678,4262,957
679,4262,957
680,420,190
681,8613,1055
682,2374,1874
683,4262,957
684,420,190
685,8613,1055
686,420,190
687,4262,957
688,1012,453
689,8645,2100
690,5110,1714
691,13303,1578
692,1012,453
693,8645,2100
694,5110,1714
695,13303,1578
696,1012,453
697,8645,2100
698,2374,1874
699,13303,1578
700,1012,453
701,8645,2100
702,1012,453
703,13303,1578
704,452,788
705,452,788
706,2374,1874
707,2374,1874
708,452,788
709,452,788
710,452,788
711,12743,480
712,452,788
713,452,788
714,2374,1874
715,10567,852
716,452,788
717,452,788
718,4550,393
719,12743,480
720,1012,453
721,1012,453
722,5110,1714
723,5110,1714
724,1012,453
725,1012,453
726,5110,1714
727,13303,1578
728,1012,453
729,1012,453
730,2934,714
731,11127,283
732,1012,453
733,1012,453
734,5886,491
735,13303,1578
736,1012,453
737,1012,453
738,5110,1714
739,5110,1714
740,1012,453
741,1012,453
742,5110,1714
743,13303,1578
744,1012,453
745,1012,453
746,5886,491
747,13303,1578
748,1012,453
749,1012,453
750,5886,491
751,13303,1578
752,1012,453
753,1012,453
754,5110,1714
755,5110,1714
756,1012,453
757,1012,453
758,5110,1714
759,13303,1578
760,1012,453
761,1012,453
762,5886,491
763,13303,1578
764,1012,453
765,1012,453
766,5886,491
767,13303,1578
768,452,788
769,8645,2100
770,2374,1874
771,2374,1874
772,452,788
773,8645,2100
774,2374,1874
775,2374,1874
776,452,788
777,8645,2100
778,2374,1874
779,2374,1874
780,452,788
781,8645,2100
782,2934,714
783,2934,714
784,452,788
785,8645,2100
786,2374,1874
787,2374,1874
788,452,788
789,8645,2100
790,2934,714
791,2934,714
792,452,788
793,8645,2100
794,2374,1874
795,2374,1874
796,452,788
797,8645,2100
798,2934,714
799,2934,714
800,420,190
801,8613,1055
802,2374,1874
803,2374,1874
804,420,190
805,8613,1055
806,420,190
807,8613,1055
808,420,190
809,8613,1055
810,2374,1874
811,2374,1874
812,420,190
813,8613,1055
814,2374,1874
815,2374,1874
816,1012,453
817,1012,453
818,2934,714
819,2934,714
820,1012,453
821,1012,453
822,5110,1714
823,5110,1714
824,1012,453
825,9205,350
826,2374,1874
827,2374,1874
828,1012,453
829,9205,350
830,2934,714
831,2934,714
832,452,788
833,452,788
834,2374,1874
835,2374,1874
836,452,788
837,452,788
838,2374,1874
839,2374,1874
840,452,788
841,452,788
842,2374,1874
843,2374,1874
844,452,788
845,452,788
846,2374,1874
847,2374,1874
848,1012,453
849,1012,453
850,2934,714
851,2934,714
852,1012,453
853,1012,453
854,2934,714
855,2934,714
856,1012,453
857,1012,453
858,2934,714
859,2934,714
860,1012,453
861,1012,453
862,2934,714
863,2934,714
864,1012,453
865,1012,453
866,2934,714
867,2934,714
868,1012,453
869,1012,453
870,5110,1714
871,5110,1714
872,1012,453
873,1012,453
874,2934,714
875,2934,714
876,1012,453
877,1012,453
878,5110,1714
879,5110,1714
880,1012,453
881,1012,453
882,2934,714
883,2934,714
884,1012,453
885,1012,453
886,5110,1714
887,5110,1714
888,1012,453
889,1012,453
890,2934,714
891,2934,714
892,1012,453
893,1012,453
894,5110,1714
895,5110,1714
896,452,788
897,8645,2100
898,2374,1874
899,2374,1874
900,452,788
901,8645,2100
902,452,788
903,8645,2100
904,452,788
905,8645,2100
906,2374,1874
907,2374,1874
908,452,788
909,8645,2100
910,2934,714
911,2934,714
912,452,788
913,8645,2100
914,2374,1874
915,2374,1874
916,452,788
917,8645,2100
918,452,788
919,8645,2100
920,452,788
921,8645,2100
922,2374,1874
923,2374,1874
924,452,788
925,8645,2100
926,2934,714
927,2934,714
928,420,190
929,8613,1055
930,4262,957
931,4262,957
932,420,190
933,8613,1055
934,420,190
935,8613,1055
936,420,190
937,8613,1055
938,2374,1874
939,2374,1874
940,420,190
941,8613,1055
942,420,190
943,8613,1055
944,1012,453
945,1012,453
946,5110,1714
947,5110,1714
948,1012,453
949,1012,453
950,5110,1714
951,5110,1714
952,1012,453
953,9205,350
954,2374,1874
955,2374,1874
956,1012,453
957,9205,350
958,1012,453
959,9205,350
960,452,788
961,452,788
962,2374,1874
963,2374,1874
964,452,788
965,452,788
966,452,788
967,452,788
968,452,788
969,452,788
970,2374,1874
971,2374,1874
972,452,788
973,452,788
974,452,788
975,452,788
976,1012,453
977,1012,453
978,5110,1714
979,5110,1714
980,1012,453
981,1012,453
982,5110,1714
983,5110,1714
984,1012,453
985,1012,453
986,5110,1714
987,5110,1714
988,1012,453
989,1012,453
990,5110,1714
991,5110,1714
992,1012,453
993,1012,453
994,5110,1714
995,5110,1714
996,1012,453
997,1012,453
998,5110,1714
999,5110,1714
1000,1012,453
1001,1012,453
1002,5110,1714
1003,5110,1714
1004,1012,453
1005,1012,453
1006,5110,1714
1007,5110,1714
1008,1012,453
1009,1012,453
1010,5110,1714
1011,5110,1714
1012,1012,453
1013,1012,453
1014,5110,1714
1015,5110,1714
1016,1012,453
1017,1012,453
1018,5110,1714
1019,5110,1714
1020,1012,453
1021,1012,453
1022,5110,1714
1023,5110,1714
1024,452,788
1025,8645,2100
1026,2374,1874
1027,2374,1874
1028,452,788
1029,8645,2100
1030,4262,957
1031,4262,957
1032,1452,78
1033,9645,420
1034,2374,1874
1035,2374,1874
1036,1452,78
1037,9645,420
1038,1452,78
1039,9645,420
1040,452,788
1041,8645,2100
1042,2374,1874
1043,2374,1874
1044,452,788
1045,8645,2100
1046,4262,957
1047,4262,957
1048,1948,134
1049,10141,553
1050,2374,1874
1051,2374,1874
1052,1948,134
1053,10141,553
1054,1948,134
1055,10141,553
1056,420,190
1057,8613,1055
1058,4262,957
1059,4262,957
1060,420,190
1061,8613,1055
1062,4262,957
1063,4262,957
1064,1452,78
1065,9645,420
1066,5550,118
1067,5550,118
1068,1452,78
1069,9645,420
1070,4262,957
1071,4262,957
1072,452,788
1073,8645,2100
1074,4262,957
1075,4262,957
1076,452,788
1077,8645,2100
1078,4262,957
1079,4262,957
1080,1948,134
1081,10141,553
1082,5886,491
1083,2374,1874
1084,1948,134
1085,10141,553
1086,5886,491
1087,5886,491
1088,452,788
1089,452,788
1090,2374,1874
1091,10567,852
1092,452,788
1093,452,788
1094,2374,1874
1095,10567,852
1096,452,788
1097,452,788
1098,5326,173
1099,5326,173
1100,452,788
1101,452,788
1102,5326,173
1103,5326,173
1104,452,788
1105,452,788
1106,2374,1874
1107,10567,852
1108,452,788
1109,452,788
1110,2374,1874
1111,10567,852
1112,1012,453
1113,10141,553
1114,5886,491
1115,5886,491
1116,452,788
1117,452,788
1118,5326,173
1119,5326,173
1120,452,788
1121,452,788
1122,2374,1874
1123,10567,852
1124,452,788
1125,452,788
1126,4550,393
1127,12743,480
1128,452,788
1129,452,788
1130,5886,491
1131,5886,491
1132,452,788
1133,452,788
1134,5886,491
1135,5886,491
1136,1012,453
1137,1012,453
1138,5110,1714
1139,5110,1714
1140,1012,453
1141,9205,350
1142,5110,1714
1143,13303,1578
1144,1012,453
1145,9205,350
1146,5886,491
1147,5886,491
1148,1012,453
1149,9205,350
1150,5886,491
1151,5886,491
1152,452,788
1153,8645,2100
1154,4262,957
1155,4262,957
1156,452,788
1157,8645,2100
1158,4262,957
1159,4262,957
1160,1452,78
1161,9645,420
1162,2374,1874
1163,2374,1874
1164,1452,78
1165,9645,420
1166,1452,78
1167,9645,420
1168,452,788
1169,8645,2100
1170,4262,957
1171,4262,957
1172,452,788
1173,8645,2100
1174,4262,957
1175,4262,957
1176,1948,134
1177,10141,553
1178,2374,1874
1179,2374,1874
1180,1948,134
1181,10141,553
1182,1948,134
1183,10141,553
1184,420,190
1185,8613,1055
1186,4262,957
1187,4262,957
1188,420,190
1189,8613,1055
1190,4262,957
1191,4262,957
1192,1452,78
1193,9645,420
1194,5550,118
1195,5550,118
1196,1452,78
1197,9645,420
1198,4262,957
1199,5550,118
1200,452,788
1201,8645,2100
1202,5110,1714
1203,13303,1578
1204,420,190
1205,8613,1055
1206,4262,957
1207,4262,957
1208,1948,134
1209,10141,553
1210,5886,491
1211,2374,1874
1212,1452,78
1213,9645,420
1214,5886,491
1215,5886,491
1216,452,788
1217,452,788
1218,2374,1874
1219,2374,1874
1220,452,788
1221,452,788
1222,452,788
1223,452,788
1224,452,788
1225,9645,420
1226,5326,173
1227,5326,173
1228,452,788
1229,9645,420
1230,5326,173
1231,5326,173
1232,1012,453
1233,1012,453
1234,5110,1714
1235,5110,1714
1236,452,788
1237,452,788
1238,452,788
1239,452,788
1240,1012,453
1241,10141,553
1242,5886,491
1243,5886,491
1244,452,788
1245,9645,420
1246,5886,491
1247,5886,491
1248,1012,453
1249,1012,453
1250,5110,1714
1251,5110,1714
1252,452,788
1253,452,788
1254,4262,957
1255,4262,957
1256,1012,453
1257,9205,350
1258,5886,491
1259,5886,491
1260,452,788
1261,9645,420
1262,5886,491
1263,5886,491
1264,1012,453
1265,1012,453
1266,5110,1714
1267,5110,1714
1268,1012,453
1269,1012,453
1270,5110,1714
1271,13303,1578
1272,1012,453
1273,9205,350
1274,5886,491
1275,5886,491
1276,1012,453
1277,9205,350
1278,5886,491
1279,5886,491
1280,452,788
1281,8645,2100
1282,2374,1874
1283,10567,852
1284,452,788
1285,8645,2100
1286,2374,1874
1287,10567,852
1288,1452,78
1289,9645,420
1290,2374,1874
1291,2374,1874
1292,1452,78
1293,9645,420
1294,1452,78
1295,9645,420
1296,452,788
1297,8645,2100
1298,2374,1874
1299,2374,1874
1300,452,788
1301,8645,2100
1302,2374,1874
1303,2374,1874
1304,1948,134
1305,10141,553
1306,2374,1874
1307,2374,1874
1308,1948,134
1309,10141,553
1310,1948,134
1311,10141,553
1312,420,190
1313,8613,1055
1314,4262,957
1315,4262,957
1316,420,190
1317,8613,1055
1318,420,190
1319,8613,1055
1320,1452,78
1321,9645,420
1322,5550,118
1323,5550,118
1324,1452,78
1325,9645,420
1326,1452,78
1327,9645,420
1328,1012,453
1329,1012,453
1330,5110,1714
1331,5110,1714
1332,1012,453
1333,9205,350
1334,5110,1714
1335,13303,1578
1336,1948,134
1337,10141,553
1338,2374,1874
1339,2374,1874
1340,1948,134
1341,10141,553
1342,1948,134
1343,10141,553
1344,452,788
1345,452,788
1346,2374,1874
1347,10567,852
1348,452,788
1349,452,788
1350,2374,1874
1351,10567,852
1352,452,788
1353,452,788
1354,2374,1874
1355,10567,852
1356,452,788
1357,452,788
1358,2374,1874
1359,10567,852
1360,452,788
1361,452,788
1362,2374,1874
1363,10567,852
1364,452,788
1365,452,788
1366,2374,1874
1367,10567,852
1368,1948,134
1369,10141,553
1370,2374,1874
1371,10567,852
1372,1948,134
1373,10141,553
1374,2374,1874
1375,10567,852
1376,452,788
1377,452,788
1378,2374,1874
1379,10567,852
1380,452,788
1381,452,788
1382,2374,1874
1383,10567,852
1384,452,788
1385,452,788
1386,2374,1874
1387,10567,852
1388,452,788
1389,452,788
1390,2374,1874
1391,10567,852
1392,1012,453
1393,1012,453
1394,5110,1714
1395,5110,1714
1396,1012,453
1397,9205,350
1398,5110,1714
1399,13303,1578
1400,1012,453
1401,9205,350
1402,5110,1714
1403,13303,1578
1404,1012,453
1405,9205,350
1406,5110,1714
1407,13303,1578
1408,452,788
1409,8645,2100
1410,2374,1874
1411,2374,1874
1412,452,788
1413,8645,2100
1414,452,788
1415,8645,2100
1416,1452,78
1417,9645,420
1418,2374,1874
1419,2374,1874
1420,1452,78
1421,9645,420
1422,1452,78
1423,9645,420
1424,452,788
1425,8645,2100
1426,2374,1874
1427,2374,1874
1428,452,788
1429,8645,2100
1430,452,788
1431,8645,2100
1432,1948,134
1433,10141,553
1434,2374,1874
1435,2374,1874
1436,1948,134
1437,10141,553
1438,1948,134
1439,10141,553
1440,420,190
1441,8613,1055
1442,4262,957
1443,4262,957
1444,420,190
1445,8613,1055
1446,420,190
1447,8613,1055
1448,1452,78
1449,9645,420
1450,5550,118
1451,5550,118
1452,1452,78
1453,9645,420
1454,1452,78
1455,9645,420
1456,1012,453
1457,1012,453
1458,5110,1714
1459,5110,1714
1460,1012,453
1461,1012,453
1462,5110,1714
1463,5110,1714
1464,1948,134
1465,10141,553
1466,2374,1874
1467,2374,1874
1468,1452,78
1469,9645,420
1470,1452,78
1471,9645,420
1472,452,788
1473,452,788
1474,2374,1874
1475,2374,1874
1476,452,788
1477,452,788
1478,452,788
1479,452,788
1480,452,788
1481,9645,420
1482,2374,1874
1483,10567,852
1484,452,788
1485,9645,420
1486,452,788
1487,9645,420
1488,1012,453
1489,1012,453
1490,5110,1714
1491,5110,1714
1492,452,788
1493,452,788
1494,452,788
1495,452,788
1496,1948,134
1497,10141,553
1498,2374,1874
1499,2374,1874
1500,1948,134
1501,10141,553
1502,452,788
1503,9645,420
1504,1012,453
1505,1012,453
1506,5110,1714
1507,5110,1714
1508,452,788
1509,452,788
1510,452,788
1511,452,788
1512,1452,78
1513,9645,420
1514,5110,1714
1515,13303,1578
1516,1452,78
1517,9645,420
1518,452,788
1519,9645,420
1520,1012,453
1521,1012,453
1522,5110,1714
1523,5110,1714
1524,1012,453
1525,1012,453
1526,5110,1714
1527,5110,1714
1528,1012,453
1529,9205,350
1530,5110,1714
1531,13303,1578
1532,1012,453
1533,9205,350
1534,5110,1714
1535,13303,1578
1536,452,788
1537,8645,2100
1538,4262,957
1539,4262,957
1540,452,788
1541,8645,2100
1542,4262,957
1543,4262,957
1544,1948,134
1545,10141,553
1546,1948,134
1547,1948,134
1548,1948,134
1549,10141,553
1550,1948,134
1551,10141,553
1552,452,788
1553,8645,2100
1554,4262,957
1555,4262,957
1556,452,788
1557,8645,2100
1558,4262,957
1559,4262,957
1560,1948,134
1561,10141,553
1562,1948,134
1563,1948,134
1564,1948,134
1565,10141,553
1566,1948,134
1567,10141,553
1568,420,190
1569,8613,1055
1570,4262,957
1571,4262,957
1572,420,190
1573,8613,1055
1574,4262,957
1575,4262,957
1576,1452,78
1577,9645,420
1578,5550,118
1579,5550,118
1580,1452,78
1581,9645,420
1582,4262,957
1583,4262,957
1584,452,788
1585,9205,350
1586,5110,1714
1587,5110,1714
1588,452,788
1589,9205,350
1590,5110,1714
1591,5110,1714
1592,1948,134
1593,10141,553
1594,5886,491
1595,13303,1578
1596,1948,134
1597,10141,553
1598,5886,491
1599,5886,491
1600,452,788
1601,452,788
1602,2374,1874
1603,10567,852
1604,452,788
1605,452,788
1606,452,788
1607,452,788
1608,452,788
1609,452,788
1610,5326,173
1611,5326,173
1612,452,788
1613,452,788
1614,5326,173
1615,5326,173
1616,1012,453
1617,9205,350
1618,2934,714
1619,13303,1578
1620,1012,453
1621,9205,350
1622,5110,1714
1623,13303,1578
1624,1012,453
1625,9205,350
1626,5886,491
1627,5886,491
1628,1012,453
1629,9205,350
1630,5886,491
1631,5886,491
1632,1012,453
1633,9205,350
1634,2934,714
1635,13303,1578
1636,1012,453
1637,9205,350
1638,5110,1714
1639,5110,1714
1640,1012,453
1641,9205,350
1642,5886,491
1643,5886,491
1644,1012,453
1645,9205,350
1646,5886,491
1647,5886,491
1648,1012,453
1649,9205,350
1650,2934,714
1651,13303,1578
1652,1012,453
1653,9205,350
1654,5110,1714
1655,5110,1714
1656,1012,453
1657,9205,350
1658,5886,491
1659,5886,491
1660,1012,453
1661,9205,350
1662,5886,491
1663,5886,491
1664,452,788
1665,8645,2100
1666,4262,957
1667,4262,957
1668,452,788
1669,8645,2100
1670,4262,957
1671,4262,957
1672,1948,134
1673,10141,553
1674,1948,134
1675,1948,134
1676,1948,134
1677,10141,553
1678,1948,134
1679,10141,553
1680,452,788
1681,8645,2100
1682,4262,957
1683,4262,957
1684,452,788
1685,8645,2100
1686,4262,957
1687,4262,957
1688,1948,134
1689,10141,553
1690,1948,134
1691,1948,134
1692,1948,134
1693,10141,553
1694,1948,134
1695,10141,553
1696,420,190
1697,8613,1055
1698,4262,957
1699,4262,957
1700,420,190
1701,8613,1055
1702,4262,957
1703,4262,957
1704,1452,78
1705,9645,420
1706,5550,118
1707,5550,118
1708,1452,78
1709,9645,420
1710,4262,957
1711,5550,118
1712,452,788
1713,9205,350
1714,5110,1714
1715,5110,1714
1716,452,788
1717,9205,350
1718,5110,1714
1719,5110,1714
1720,1948,134
1721,10141,553
1722,5886,491
1723,13303,1578
1724,1948,134
1725,10141,553
1726,5886,491
1727,5886,491
1728,452,788
1729,8645,2100
1730,2374,1874
1731,10567,852
1732,452,788
1733,8645,2100
1734,452,788
1735,8645,2100
1736,452,788
1737,10141,553
1738,5326,173
1739,5326,173
1740,452,788
1741,10141,553
1742,5326,173
1743,5326,173
1744,1012,453
1745,9205,350
1746,5110,1714
1747,13303,1578
1748,1012,453
1749,9205,350
1750,5110,1714
1751,13303,1578
1752,1012,453
1753,9205,350
1754,5886,491
1755,5886,491
1756,1012,453
1757,9205,350
1758,5886,491
1759,5886,491
1760,1012,453
1761,9205,350
1762,5110,1714
1763,13303,1578
1764,1012,453
1765,9205,350
1766,5110,1714
1767,5110,1714
1768,1012,453
1769,9205,350
1770,5886,491
1771,5886,491
1772,1012,453
1773,9205,350
1774,5886,491
1775,5886,491
1776,1012,453
1777,9205,350
1778,5110,1714
1779,13303,1578
1780,1012,453
1781,9205,350
1782,5110,1714
1783,5110,1714
1784,1012,453
1785,9205,350
1786,5886,491
1787,5886,491
1788,1012,453
1789,9205,350
1790,5886,491
1791,5886,491
1792,452,788
1793,8645,2100
1794,2374,1874
1795,10567,852
1796,452,788
1797,8645,2100
1798,452,788
1799,8645,2100
1800,1948,134
1801,10141,553
1802,1948,134
1803,1948,134
1804,1948,134
1805,10141,553
1806,1948,134
1807,10141,553
1808,452,788
1809,8645,2100
1810,2374,1874
1811,2374,1874
1812,452,788
1813,8645,2100
1814,452,788
1815,8645,2100
1816,1948,134
1817,10141,553
1818,1948,134
1819,1948,134
1820,1948,134
1821,10141,553
1822,1948,134
1823,10141,553
1824,420,190
1825,8613,1055
1826,2374,1874
1827,2374,1874
1828,420,190
1829,8613,1055
1830,420,190
1831,8613,1055
1832,1452,78
1833,9645,420
1834,5550,118
1835,5550,118
1836,1452,78
1837,9645,420
1838,1452,78
1839,9645,420
1840,1012,453
1841,9205,350
1842,2934,714
1843,13303,1578
1844,1012,453
