id,boa_peak,boa_size
282,475,23
283,475,23
284,4589,149
285,162,11
286,238,15
287,7952,21
288,2526,54
289,7972,92
290,162,11
291,35,9
292,475,23
293,475,23
294,7972,92
295,7972,92
296,146,48
297,7972,92
298,301,4
299,146,48
300,146,48
301,301,4
302,301,4
303,146,48
304,463,25
305,463,25
306,178,100
307,178,100
308,459,24
309,459,24
310,178,100
311,178,100
312,327,8
313,455,8
314,7940,70
315,7940,70
316,323,7
317,3634,70
318,3634,70
319,323,7
320,335,9
321,335,9
322,323,7
323,323,7
324,331,6
325,2395,81
326,327,8
327,327,8
328,331,6
329,3766,14
330,331,6
331,331,6
332,331,6
333,3762,25
334,335,9
335,335,9
336,335,9
337,174,3
338,146,48
339,146,48
340,170,18
341,170,18
342,170,18
343,170,18
344,347,6
345,2395,81
346,347,6
347,347,6
348,347,6
349,1698,7
350,351,2
351,351,2
352,146,48
353,158,7
354,146,48
355,146,48
356,347,6
357,154,27
358,409,12
359,409,12
360,146,48
361,150,3
362,146,48
363,146,48
364,146,48
365,146,48
366,146,48
367,146,48
368,335,9
369,142,10
370,146,48
371,146,48
372,138,32
373,138,32
374,393,9
375,138,32
376,327,8
377,134,3
378,2395,81
379,379,2
380,130,13
381,130,13
382,385,4
383,7936,72
384,385,4
385,385,4
386,3,30
387,3,30
388,123,17
389,123,17
390,409,12
391,409,12
392,393,9
393,393,9
394,393,9
395,395,2
396,4589,149
397,4589,149
398,401,6
399,111,26
400,111,26
401,401,6
402,4589,149
403,4589,149
404,107,9
405,4589,149
406,401,6
407,111,26
408,409,12
409,409,12
410,475,23
411,475,23
412,4589,149
413,4589,149
414,401,6
415,111,26
416,2526,54
417,2526,54
418,4589,149
419,35,9
420,475,23
421,475,23
422,409,12
423,8260,77
424,425,3
425,425,3
426,459,24
427,459,24
428,146,48
429,4589,149
430,401,6
431,111,26
432,463,25
433,463,25
434,3634,70
435,178,100
436,459,24
437,459,24
438,393,9
439,178,100
440,327,8
441,455,8
442,459,24
443,123,17
444,323,7
445,3634,70
446,463,25
447,178,100
448,463,25
449,463,25
450,3634,70
451,451,1
452,459,24
453,459,24
454,455,8
455,455,8
456,463,25
457,463,25
458,459,24
459,459,24
460,463,25
461,3634,70
462,463,25
463,463,25
464,463,25
465,463,25
466,4589,149
467,4589,149
468,43,13
469,459,24
470,463,25
471,2518,26
472,475,23
473,1574,10
474,475,23
475,475,23
476,475,23
477,1570,12
478,2526,54
479,2526,54
480,4589,149
481,4589,149
482,4589,149
483,4589,149
484,475,23
485,475,23
486,475,23
487,475,23
488,23,3
489,3606,14
490,4589,149
491,4589,149
492,4589,149
493,4589,149
494,4589,149
495,4589,149
496,463,25
497,463,25
498,4589,149
499,4589,149
500,11,35
501,459,24
502,393,9
503,11,35
504,7,18
505,455,8
506,475,23
507,507,1
508,3,30
509,3,30
510,3,30
511,15874,25
512,514,7
513,514,7
514,514,7
515,514,7
516,514,7
517,514,7
518,518,5
519,518,5
520,3570,21
521,566,7
522,7669,32
523,7669,32
524,3570,21
525,562,5
526,7601,38
527,463,25
528,4589,149
529,4589,149
530,4589,149
531,7569,92
532,4589,149
533,554,6
534,534,5
535,534,5
536,7653,73
537,7653,73
538,7653,73
539,7653,73
540,546,12
541,546,12
542,7653,73
543,546,12
544,546,12
545,546,12
546,546,12
547,546,12
548,475,23
549,546,12
550,550,6
551,550,6
552,7638,26
553,554,6
554,554,6
555,554,6
556,7634,27
557,7634,27
558,558,5
559,558,5
560,463,25
561,463,25
562,562,5
563,562,5
564,459,24
565,459,24
566,566,7
567,566,7
568,7622,57
569,7622,57
570,7622,57
571,7622,57
572,7618,15
573,546,12
574,7622,57
575,546,12
576,576,1
577,7622,57
578,7605,81
579,7605,81
580,3506,97
581,698,5
582,7622,57
583,7622,57
584,3506,97
585,566,7
586,7605,81
587,7605,81
588,3506,97
589,3506,97
590,7601,38
591,7601,38
592,558,5
593,558,5
594,7605,81
595,7605,81
596,554,6
597,682,8
598,7638,26
599,7638,26
600,550,6
601,550,6
602,7589,48
603,7589,48
604,7589,48
605,7589,48
606,7585,19
607,7585,19
608,8806,40
609,8806,40
610,7569,92
611,7589,48
612,7589,48
613,7589,48
614,8806,40
615,8806,40
616,534,5
617,534,5
618,7569,92
619,7569,92
620,7569,92
621,7569,92
622,7569,92
623,7569,92
624,7569,92
625,7569,92
626,7605,81
627,7569,92
628,395,2
629,650,6
630,7561,16
631,7561,16
632,518,5
633,518,5
634,7553,47
635,7553,47
636,7553,47
637,7553,47
638,7553,47
639,7553,47
640,642,4
641,642,4
642,642,4
643,642,4
644,379,2
645,698,5
646,646,1
647,2936,22
648,650,6
649,650,6
650,650,6
651,650,6
652,690,9
653,690,9
654,654,1
655,335,9
656,146,48
657,146,48
658,146,48
659,3218,57
660,146,48
661,682,8
662,662,1
663,534,5
664,409,12
665,8806,40
666,7524,3
667,154,27
668,674,7
669,674,7
670,674,7
671,8806,40
672,674,7
673,674,7
674,674,7
675,674,7
676,347,6
677,682,8
678,678,2
679,678,2
680,682,8
681,682,8
682,682,8
683,682,8
684,7468,10
685,690,9
686,686,1
687,7468,10
688,335,9
689,690,9
690,690,9
691,690,9
692,331,6
693,690,9
694,694,2
695,694,2
696,327,8
697,698,5
698,698,5
699,7484,12
700,323,7
701,690,9
702,7618,15
703,7484,12
704,1341,16
705,7424,51
706,7618,15
707,7484,12
708,1317,19
709,698,5
710,7622,57
711,7622,57
712,566,7
713,566,7
714,7476,23
715,7476,23
716,562,5
717,690,9
718,7472,13
719,7472,13
720,558,5
721,7440,38
722,1325,31
723,7468,10
724,554,6
725,682,8
726,1321,5
727,7638,26
728,550,6
729,550,6
730,7460,27
731,7460,27
732,546,12
733,546,12
734,7456,11
735,7456,11
736,7440,38
737,7440,38
738,7653,73
739,7424,51
740,7460,27
741,7444,37
742,7653,73
743,7653,73
744,7444,37
745,7440,38
746,7444,37
747,7444,37
748,7444,37
749,4589,149
750,7440,38
751,7440,38
752,7440,38
753,7440,38
754,7669,32
755,7424,51
756,459,24
757,650,6
758,7432,10
759,7432,10
760,7424,51
761,518,5
762,7428,18
763,7428,18
764,7424,51
765,514,7
766,7424,51
767,7424,51
768,7936,72
769,7936,72
770,3,30
771,7936,72
772,7940,70
773,7940,70
774,7940,70
775,7936,72
776,3318,31
777,3318,31
778,3314,42
779,820,9
780,3314,42
781,3314,42
782,3314,42
783,3314,42
784,7952,21
785,238,15
786,3091,44
787,812,7
788,7956,29
789,234,8
790,238,15
791,808,2
792,3302,21
793,3302,21
794,804,19
795,804,19
796,3298,13
797,3298,13
798,7972,92
799,7968,14
800,7968,14
801,7972,92
802,162,11
803,804,19
804,804,19
805,804,19
806,7972,92
807,804,19
808,808,2
809,4908,40
810,804,19
811,804,19
812,812,7
813,812,7
814,4908,40
815,812,7
816,178,100
817,178,100
818,178,100
819,178,100
820,820,9
821,820,9
822,178,100
823,820,9
824,7972,92
825,7972,92
826,804,19
827,804,19
828,828,1
829,178,100
830,178,100
831,7968,14
832,3250,58
833,1186,32
834,834,2
835,3202,56
836,3258,23
837,1210,17
838,3238,39
839,3238,39
840,3254,20
841,3254,20
842,3250,58
843,820,9
844,3250,58
845,3250,58
846,3250,58
847,3250,58
848,1198,12
849,1198,12
850,850,9
851,812,7
852,1194,35
853,1194,35
854,1194,35
855,1194,35
856,3238,39
857,3238,39
858,804,19
859,804,19
860,3234,46
861,3234,46
862,3234,46
863,3234,46
864,158,7
865,158,7
866,154,27
867,154,27
868,154,27
869,154,27
870,154,27
871,154,27
872,3222,15
873,3222,15
874,154,27
875,154,27
876,3218,57
877,3218,57
878,3218,57
879,3218,57
880,142,10
881,142,10
882,3218,57
883,3218,57
884,138,32
885,138,32
886,138,32
887,138,32
888,2936,22
889,3206,10
890,154,27
891,154,27
892,3202,56
893,3202,56
894,3202,56
895,7936,72
896,8064,37
897,3,30
898,3,30
899,3075,81
900,123,17
901,123,17
902,7,18
903,7,18
904,3191,6
905,11,35
906,11,35
907,138,32
908,3187,12
909,3187,12
910,178,100
911,3187,12
912,111,26
913,111,26
914,3091,44
915,3218,57
916,107,9
917,107,9
918,850,9
919,111,26
920,8260,77
921,8806,40
922,154,27
923,154,27
924,146,48
925,7569,92
926,1059,22
927,8806,40
928,8096,14
929,1059,22
930,850,9
931,35,9
932,8260,77
933,804,19
934,8260,77
935,8260,77
936,850,9
937,850,9
938,850,9
939,4908,40
940,4908,40
941,850,9
942,3250,58
943,47,7
944,178,100
945,178,100
946,178,100
947,178,100
948,178,100
949,178,100
950,178,100
951,178,100
952,123,17
953,3238,39
954,186,7
955,123,17
956,178,100
957,834,2
958,178,100
959,178,100
960,3135,10
961,1087,9
962,3,30
963,3075,81
964,3131,8
965,1083,7
966,966,1
967,1063,16
968,3127,10
969,566,7
970,820,9
971,820,9
972,3123,16
973,562,5
974,974,1
975,463,25
976,1071,15
977,1071,15
978,3091,44
979,812,7
980,1067,35
981,1067,35
982,1067,35
983,1067,35
984,1063,16
985,1063,16
986,804,19
987,804,19
988,1059,22
989,1059,22
990,1059,22
991,1059,22
992,31,4
993,3091,44
994,3091,44
995,3091,44
996,27,3
997,804,19
998,804,19
999,27,3
1000,3095,11
1001,3095,11
1002,3091,44
1003,3091,44
1004,3091,44
1005,3091,44
1006,3091,44
1007,3091,44
1008,15,10
1009,15,10
1010,3091,44
1011,3091,44
1012,11,35
1013,11,35
1014,11,35
1015,11,35
1016,3079,21
1017,7,18
1018,1018,2
1019,1018,2
1020,3075,81
1021,3,30
1022,3,30
1023,7936,72
1024,1027,9
1025,1027,9
1026,1027,9
1027,1027,9
1028,1027,9
1029,1274,7
1030,1031,5
1031,1031,5
1032,1035,9
1033,1035,9
1034,1035,9
1035,1035,9
1036,1027,9
1037,3058,7
1038,1039,3
1039,1039,3
1040,1071,15
1041,1071,15
1042,2578,64
1043,6163,10
1044,1067,35
1045,1067,35
1046,1067,35
1047,1067,35
1048,1063,16
1049,1063,16
1050,7130,12
1051,7140,6
1052,1059,22
1053,1059,22
1054,1059,22
1055,1059,22
1056,1059,22
1057,1059,22
1058,1059,22
1059,1059,22
1060,1067,35
1061,3034,19
1062,1063,16
1063,1063,16
1064,1067,35
1065,1067,35
1066,1067,35
1067,1067,35
1068,1067,35
1069,1067,35
1070,1071,15
1071,1071,15
1072,1071,15
1073,1071,15
1074,1075,4
1075,1075,4
1076,1067,35
1077,1067,35
1078,1067,35
1079,1067,35
1080,1063,16
1081,1063,16
1082,1083,7
1083,1083,7
1084,1059,22
1085,1059,22
1086,1087,9
1087,1087,9
1088,1087,9
1089,1186,32
1090,1469,8
1091,1469,8
1092,1210,17
1093,1210,17
1094,1465,12
1095,1465,12
1096,1067,35
1097,1194,35
1098,2994,16
1099,2996,6
1100,1202,12
1101,1202,12
1102,2994,16
1103,2992,6
1104,1071,15
1105,1198,12
1106,1453,11
1107,1067,35
1108,1067,35
1109,1194,35
1110,1194,35
1111,1067,35
1112,1063,16
1113,1190,10
1114,1445,17
1115,6948,24
1116,1059,22
1117,1186,32
1118,1186,32
1119,1186,32
1120,1135,21
1121,1135,21
1122,1135,21
1123,1135,21
1124,1147,5
1125,1178,4
1126,1127,4
1127,1127,4
1128,1135,21
1129,1135,21
1130,1131,5
1131,1131,5
1132,1135,21
1133,7020,56
1134,1135,21
1135,1135,21
1136,1135,21
1137,1166,3
1138,1139,3
1139,1139,3
1140,1035,9
1141,1162,9
1142,1417,6
1143,7048,3
1144,1031,5
1145,1031,5
1146,1147,5
1147,1147,5
1148,1027,9
1149,1154,5
1150,9339,47
1151,9339,47
1152,3202,56
1153,1154,5
1154,1154,5
1155,3202,56
1156,1210,17
1157,1210,17
1158,1158,2
1159,2936,22
1160,1162,9
1161,1162,9
1162,1162,9
1163,1162,9
1164,1202,12
1165,1202,12
1166,1166,3
1167,2928,3
1168,1198,12
1169,1198,12
1170,7020,56
1171,7020,56
1172,1194,35
1173,1194,35
1174,1194,35
1175,1194,35
1176,1190,10
1177,1190,10
1178,1178,4
1179,7012,36
1180,1186,32
1181,1186,32
1182,1186,32
1183,1186,32
1184,1186,32
1185,1186,32
1186,1186,32
1187,1186,32
1188,1186,32
1189,1186,32
1190,1190,10
1191,1190,10
1192,1194,35
1193,1194,35
1194,1194,35
1195,1194,35
1196,1186,32
1197,1186,32
1198,1198,12
1199,1198,12
1200,1202,12
1201,1202,12
1202,1202,12
1203,1202,12
1204,1194,35
1205,1194,35
1206,1194,35
1207,1194,35
1208,1210,17
1209,1210,17
1210,1210,17
1211,1210,17
1212,1186,32
1213,1186,32
1214,1186,32
1215,6976,9
1216,1087,9
1217,1278,4
1218,1341,16
1219,2876,19
1220,1210,17
1221,1210,17
1222,1274,7
1223,2258,88
1224,1067,35
1225,1194,35
1226,2868,28
1227,2868,28
1228,1202,12
1229,1202,12
1230,2864,16
1231,2864,16
1232,1071,15
1233,1198,12
1234,1325,31
1235,6956,29
1236,1067,35
1237,1194,35
1238,1194,35
1239,6952,7
1240,1063,16
1241,1190,10
1242,1828,21
1243,6948,24
1244,1059,22
1245,1186,32
1246,1186,32
1247,6944,8
1248,2832,25
1249,1262,8
1250,1262,8
1251,3298,13
1252,6916,12
1253,1274,7
1254,1254,4
1255,1254,4
1256,2832,25
1257,1262,8
1258,1258,3
1259,2836,23
1260,2832,25
1261,1262,8
1262,1262,8
1263,2832,25
1264,2832,25
1265,1262,8
1266,1266,2
1267,6924,6
1268,1035,9
1269,1162,9
1270,1270,3
1271,6920,14
1272,6916,12
1273,1274,7
1274,1274,7
1275,6916,12
1276,1027,9
1277,1154,5
1278,1278,4
1279,6912,34
1280,6912,34
1281,1278,4
1282,1341,16
1283,1341,16
1284,6916,12
1285,1274,7
1286,1274,7
1287,6916,12
1288,6920,14
1289,1270,3
1290,1333,12
1291,1333,12
1292,6924,6
1293,1266,2
1294,1457,13
1295,1325,31
1296,2832,25
1297,1262,8
1298,2578,64
1299,1325,31
1300,2836,23
1301,1258,3
1302,1321,5
1303,1325,31
1304,1254,4
1305,1254,4
1306,1317,19
1307,1317,19
1308,1325,31
1309,1262,8
1310,1313,3
1311,1325,31
1312,1325,31
1313,1313,3
1314,1325,31
1315,1325,31
1316,1317,19
1317,1317,19
1318,1317,19
1319,1317,19
1320,1325,31
1321,1321,5
1322,1325,31
1323,1325,31
1324,1325,31
1325,1325,31
1326,1325,31
1327,1325,31
1328,1325,31
1329,1457,13
1330,1325,31
1331,1325,31
1332,1333,12
1333,1333,12
1334,1333,12
1335,1333,12
1336,1317,19
1337,1337,3
1338,1317,19
1339,1317,19
1340,1341,16
1341,1341,16
1342,1341,16
1343,1341,16
1344,6976,9
1345,1186,32
1346,1341,16
1347,1341,16
1348,1210,17
1349,1210,17
1350,1465,12
1351,1465,12
1352,1194,35
1353,1194,35
1354,1333,12
1355,1333,12
1356,1202,12
1357,1202,12
1358,1457,13
1359,1457,13
1360,1198,12
1361,1198,12
1362,1325,31
1363,1325,31
1364,1194,35
1365,1194,35
1366,1194,35
1367,1194,35
1368,1190,10
1369,1190,10
1370,1317,19
1371,1317,19
1372,1186,32
1373,1186,32
1374,1186,32
1375,1186,32
1376,2706,30
1377,1186,32
1378,2706,30
1379,2706,30
1380,7012,36
1381,1178,4
1382,1178,4
1383,7012,36
1384,2706,30
1385,2710,3
1386,2706,30
1387,2706,30
1388,2706,30
1389,2706,30
1390,2706,30
1391,2706,30
1392,2706,30
1393,1166,3
1394,2706,30
1395,2706,30
1396,1162,9
1397,1162,9
1398,1417,6
1399,1162,9
1400,2936,22
1401,1158,2
1402,1403,2
1403,1403,2
1404,3202,56
1405,1154,5
1406,1409,2
1407,6912,34
1408,9339,47
1409,1409,2
1410,1469,8
1411,1469,8
1412,1147,5
1413,1147,5
1414,1465,12
1415,1465,12
1416,1417,6
1417,1417,6
1418,1461,7
1419,1461,7
1420,1459,2
1421,1453,11
1422,1457,13
1423,1457,13
1424,1135,21
1425,7569,92
1426,2578,64
1427,2578,64
1428,1131,5
1429,1445,17
1430,1449,8
1431,1449,8
1432,1127,4
1433,8806,40
1434,1445,17
1435,1445,17
1436,1445,17
1437,1445,17
1438,1441,6
1439,1441,6
1440,1441,6
1441,1441,6
1442,1445,17
1443,1445,17
1444,1445,17
1445,1445,17
1446,1445,17
1447,1445,17
1448,1449,8
1449,1449,8
1450,1445,17
1451,1445,17
1452,1453,11
1453,1453,11
1454,1453,11
1455,1453,11
1456,1457,13
1457,1457,13
1458,1453,11
1459,1459,2
1460,1461,7
1461,1461,7
1462,1461,7
1463,1461,7
1464,1465,12
1465,1465,12
1466,1445,17
1467,8772,34
1468,1469,8
1469,1469,8
1470,1457,13
1471,1457,13
1472,1087,9
1473,1087,9
1474,1341,16
1475,1341,16
1476,1083,7
1477,1083,7
1478,1465,12
1479,1465,12
1480,1067,35
1481,1590,8
1482,1333,12
1483,1333,12
1484,1075,4
1485,2514,115
1486,1457,13
1487,2510,74
1488,1071,15
1489,1071,15
1490,2578,64
1491,1325,31
1492,1067,35
1493,1067,35
1494,1449,8
1495,1067,35
1496,1063,16
1497,1574,10
1498,1317,19
1499,1317,19
1500,1059,22
1501,1570,12
1502,1441,6
1503,2526,54
1504,2578,64
1505,2578,64
1506,2578,64
1507,2578,64
1508,1509,5
1509,1509,5
1510,1509,5
1511,1509,5
1512,2582,11
1513,2582,11
1514,2578,64
1515,2578,64
1516,2578,64
1517,2578,64
1518,2578,64
1519,2578,64
1520,1039,3
1521,2578,64
1522,2578,64
1523,2578,64
1524,1035,9
1525,1035,9
1526,1417,6
1527,1035,9
1528,1031,5
1529,1542,6
1530,1509,5
1531,1531,1
1532,1027,9
1533,1538,9
1534,1538,9
1535,1538,9
1536,1538,9
1537,1538,9
1538,1538,9
1539,1538,9
1540,2502,144
1541,1538,9
1542,1542,6
1543,1542,6
1544,2506,58
1545,1590,8
1546,2506,58
1547,2506,58
1548,2514,115
1549,2514,115
1550,2510,74
1551,2510,74
1552,4589,149
1553,2449,148
1554,4589,149
1555,2449,148
1556,2514,115
1557,2514,115
1558,1558,1
1559,2518,26
1560,2522,156
1561,1574,10
1562,2522,156
1563,2522,156
1564,1570,12
1565,1570,12
1566,2526,54
1567,2526,54
1568,2526,54
1569,1570,12
1570,1570,12
1571,1570,12
1572,2522,156
1573,2522,156
1574,1574,10
1575,1574,10
1576,2518,26
1577,2518,26
1578,2514,115
1579,2514,115
1580,2514,115
1581,2514,115
1582,2514,115
1583,2514,115
1584,2510,74
1585,2510,74
1586,2514,115
1587,2514,115
1588,2506,58
1589,2506,58
1590,1590,8
1591,1590,8
1592,2502,144
1593,2502,144
1594,2502,144
1595,2502,144
1596,2498,27
1597,2498,27
1598,2502,144
1599,2502,144
1600,2502,144
1601,2502,144
1602,1469,8
1603,2498,27
1604,8772,34
1605,2395,81
1606,1465,12
1607,2502,144
1608,2482,65
1609,1590,8
1610,2482,65
1611,2482,65
1612,2482,65
1613,2482,65
1614,2510,74
1615,2510,74
1616,2514,115
1617,2514,115
1618,1453,11
1619,1453,11
1620,2514,115
1621,1706,8
1622,1449,8
1623,2518,26
1624,1574,10
1625,1574,10
1626,2522,156
1627,2522,156
1628,1570,12
1629,1570,12
1630,2526,54
1631,2526,54
1632,2449,148
1633,2522,156
1634,2449,148
1635,2449,148
1636,2449,148
1637,2449,148
1638,2522,156
1639,2522,156
1640,2449,148
1641,2449,148
1642,2449,148
1643,2449,148
1644,2449,148
1645,2449,148
1646,2449,148
1647,2449,148
1648,2449,148
1649,2449,148
1650,2449,148
1651,2449,148
1652,2482,65
1653,2482,65
1654,2449,148
1655,2449,148
1656,1542,6
1657,1542,6
1658,2433,50
1659,2433,50
1660,2433,50
1661,2433,50
1662,2433,50
1663,2433,50
1664,1666,4
1665,1666,4
1666,1666,4
1667,1666,4
1668,2395,81
1669,2395,81
1670,1670,1
1671,2375,26
1672,1674,5
1673,1674,5
1674,1674,5
1675,1674,5
1676,1714,8
1677,1714,8
1678,1714,8
1679,2510,74
1680,146,48
1681,146,48
1682,146,48
1683,2194,74
1684,1706,8
1685,1706,8
1686,1706,8
1687,2391,9
1688,2522,156
1689,2395,81
1690,2395,81
1691,2395,81
1692,1698,7
1693,1698,7
1694,1698,7
1695,2387,42
1696,2387,42
1697,1698,7
1698,1698,7
1699,1698,7
1700,2395,81
1701,2395,81
1702,2395,81
1703,2395,81
1704,2391,9
1705,1706,8
1706,1706,8
1707,1706,8
1708,2387,42
1709,2387,42
1710,2387,42
1711,2387,42
1712,2510,74
1713,1714,8
1714,1714,8
1715,1714,8
1716,2482,65
1717,1714,8
1718,2375,26
1719,2375,26
1720,2375,26
1721,2375,26
1722,2395,81
1723,2395,81
1724,2371,24
1725,2371,24
1726,2371,24
1727,2371,24
1728,1341,16
1729,2502,144
1730,1341,16
1731,2498,27
1732,2395,81
1733,2395,81
1734,1337,3
1735,2502,144
1736,1590,8
1737,1590,8
1738,2506,58
1739,2506,58
1740,2514,115
1741,1714,8
1742,2510,74
1743,2510,74
1744,2514,115
1745,2514,115
1746,1325,31
1747,2860,23
1748,2514,115
1749,1706,8
1750,1321,5
1751,2518,26
1752,1574,10
1753,1574,10
1754,1828,21
1755,1828,21
1756,1570,12
1757,1570,12
1758,1824,12
1759,2526,54
1760,2320,33
1761,2320,33
1762,2324,108
1763,2324,108
1764,2324,108
1765,2324,108
1766,2522,156
1767,2324,108
1768,2324,108
1769,2324,108
1770,2324,108
1771,2324,108
1772,2324,108
1773,2324,108
1774,2320,33
1775,2320,33
1776,2320,33
1777,2320,33
1778,2324,108
1779,2324,108
1780,2324,108
1781,1674,5
1782,2506,58
1783,2324,108
1784,2304,29
1785,1542,6
1786,2308,11
1787,2308,11
1788,2304,29
1789,1538,9
1790,2304,29
1791,2304,29
1792,7936,72
1793,7936,72
1794,130,13
1795,7936,72
1796,7940,70
1797,7940,70
1798,7940,70
1799,7936,72
1800,3318,31
1801,2294,2
1802,1844,10
1803,1844,10
1804,2290,11
1805,2290,11
1806,2290,11
1807,7936,72
1808,7952,21
1809,238,15
1810,146,48
1811,2860,23
1812,7956,29
1813,234,8
1814,238,15
1815,2258,88
1816,2324,108
1817,7972,92
1818,1828,21
1819,1828,21
1820,2324,108
1821,1828,21
1822,1824,12
1823,1824,12
1824,1824,12
1825,1824,12
1826,1828,21
1827,1828,21
1828,1828,21
1829,1828,21
1830,1828,21
1831,1828,21
1832,2258,88
1833,2258,88
1834,2258,88
1835,1828,21
1836,2860,23
1837,2258,88
1838,2258,88
1839,2860,23
1840,178,100
1841,178,100
1842,178,100
1843,178,100
1844,1844,10
1845,1844,10
1846,178,100
1847,1844,10
1848,2258,88
1849,2258,88
1850,1828,21
1851,1828,21
1852,2876,19
1853,2258,88
1854,2258,88
1855,1824,12
1856,6976,9
1857,1186,32
1858,2258,88
1859,2876,19
1860,1210,17
1861,1210,17
1862,1210,17
1863,1210,17
1864,2230,11
1865,2230,11
1866,1844,10
1867,1844,10
1868,2226,32
1869,2226,32
1870,2226,32
1871,2226,32
1872,1198,12
1873,1198,12
1874,2258,88
1875,2860,23
1876,1194,35
1877,1194,35
1878,1194,35
1879,1194,35
1880,1190,10
1881,1190,10
1882,1828,21
1883,1828,21
1884,1186,32
1885,1186,32
1886,1186,32
1887,1824,12
1888,2194,74
1889,158,7
1890,154,27
1891,2906,50
1892,2906,50
1893,154,27
1894,154,27
1895,2906,50
1896,2198,27
1897,2198,27
1898,2194,74
1899,2906,50
1900,2194,74
1901,2194,74
1902,2194,74
1903,2194,74
1904,142,10
1905,142,10
1906,1906,1
1907,2194,74
1908,138,32
1909,138,32
1910,138,32
1911,138,32
1912,2936,22
1913,2182,6
1914,154,27
1915,2906,50
1916,2178,18
1917,2178,18
1918,2178,18
1919,7936,72
1920,8064,37
1921,8064,37
1922,3,30
1923,2051,21
1924,123,17
1925,123,17
1926,7,18
1927,7,18
1928,2449,148
1929,11,35
1930,178,100
1931,138,32
1932,2163,5
1933,1139,3
1934,178,100
1935,178,100
1936,111,26
1937,111,26
1938,146,48
1939,146,48
1940,107,9
1941,107,9
1942,7972,92
1943,111,26
1944,8260,77
1945,2522,156
1946,7972,92
1947,2906,50
1948,146,48
1949,7972,92
1950,7972,92
1951,7972,92
1952,7972,92
1953,7972,92
1954,7972,92
1955,2522,156
1956,2522,156
