id,boa_peak,boa_size
143,2075,1535
144,538,2567
145,4819,4204
146,538,2567
147,4819,4204
148,2077,1918
149,2077,1918
150,538,2567
151,2075,1535
152,538,2567
153,2715,1024
154,538,2567
155,2715,1024
156,2077,1918
157,2077,1918
158,538,2567
159,2075,1535
160,53896,537
161,33473,1149
162,538,2567
163,33473,1149
164,2077,1918
165,2077,1918
166,538,2567
167,33473,1149
168,53896,537
169,39561,1550
170,538,2567
171,2715,1024
172,2077,1918
173,2077,1918
174,538,2567
175,2075,1535
176,538,2567
177,4819,4204
178,538,2567
179,4819,4204
180,2077,1918
181,2077,1918
182,538,2567
183,2075,1535
184,538,2567
185,2715,1024
186,538,2567
187,2715,1024
188,2077,1918
189,2077,1918
190,538,2567
191,2075,1535
192,33473,1149
193,33473,1149
194,33473,1149
195,33473,1149
196,21205,4531
197,21205,4531
198,33473,1149
199,33473,1149
200,33473,1149
201,33473,1149
202,33473,1149
203,33473,1149
204,2077,1918
205,2077,1918
206,538,2567
207,2075,1535
208,4819,4204
209,4819,4204
210,4819,4204
211,4819,4204
212,21205,4531
213,21205,4531
214,4819,4204
215,4819,4204
216,538,2567
217,4819,4204
218,538,2567
219,4819,4204
220,2077,1918
221,2077,1918
222,538,2567
223,2075,1535
224,33473,1149
225,33473,1149
226,33473,1149
227,33473,1149
228,35393,2569
229,21205,4531
230,33473,1149
231,33473,1149
232,33473,1149
233,33473,1149
234,538,2567
235,538,2567
236,2077,1918
237,2077,1918
238,538,2567
239,538,2567
240,4819,4204
241,4819,4204
242,4819,4204
243,4819,4204
244,4819,4204
245,21205,4531
246,4819,4204
247,4819,4204
248,538,2567
249,538,2567
250,538,2567
251,538,2567
252,2077,1918
253,2077,1918
254,538,2567
255,538,2567
256,5651,921
257,2077,1918
258,5651,921
259,5651,921
260,2077,1918
261,2077,1918
262,538,2567
263,2075,1535
264,538,2567
265,2077,1918
266,538,2567
267,2075,1535
268,2077,1918
269,2077,1918
270,538,2567
271,2075,1535
272,37585,871
273,2077,1918
274,5651,921
275,5651,921
276,2077,1918
277,2077,1918
278,538,2567
279,2075,1535
280,538,2567
281,2077,1918
282,538,2567
283,2075,1535
284,2077,1918
285,2077,1918
286,538,2567
287,2075,1535
288,538,2567
289,2077,1918
290,538,2567
291,2075,1535
292,2077,1918
293,2077,1918
294,538,2567
295,2075,1535
296,538,2567
297,2077,1918
298,538,2567
299,2075,1535
300,2077,1918
301,2077,1918
302,538,2567
303,2075,1535
304,37585,871
305,538,2567
306,538,2567
307,538,2567
308,2077,1918
309,2077,1918
310,538,2567
311,538,2567
312,538,2567
313,538,2567
314,538,2567
315,538,2567
316,2077,1918
317,2077,1918
318,538,2567
319,538,2567
320,35393,2569
321,2075,1535
322,35393,2569
323,2075,1535
324,2077,1918
325,2077,1918
326,538,2567
327,2075,1535
328,538,2567
329,2075,1535
330,538,2567
331,2075,1535
332,2077,1918
333,2077,1918
334,538,2567
335,2075,1535
336,538,2567
337,2075,1535
338,538,2567
339,2075,1535
340,2077,1918
341,2077,1918
342,538,2567
343,2075,1535
344,538,2567
345,2075,1535
346,538,2567
347,2075,1535
348,2077,1918
349,2077,1918
350,538,2567
351,2075,1535
352,35393,2569
353,2075,1535
354,35393,2569
355,2075,1535
356,2077,1918
357,2077,1918
358,538,2567
359,2075,1535
360,538,2567
361,2075,1535
362,538,2567
363,2075,1535
364,2077,1918
365,2077,1918
366,538,2567
367,2075,1535
368,538,2567
369,2075,1535
370,538,2567
371,2075,1535
372,2077,1918
373,2077,1918
374,538,2567
375,2075,1535
376,538,2567
377,2075,1535
378,538,2567
379,2075,1535
380,2077,1918
381,2077,1918
382,538,2567
383,2075,1535
384,4819,4204
385,4819,4204
386,4819,4204
387,4819,4204
388,55941,1099
389,55941,1099
390,4819,4204
391,4819,4204
392,53896,537
393,39561,1550
394,538,2567
395,2715,1024
396,2077,1918
397,2077,1918
398,538,2567
399,2075,1535
400,4819,4204
401,4819,4204
402,4819,4204
403,4819,4204
404,21205,4531
405,21205,4531
406,4819,4204
407,4819,4204
408,538,2567
409,2715,1024
410,538,2567
411,2715,1024
412,2077,1918
413,2077,1918
414,538,2567
415,2075,1535
416,4819,4204
417,4819,4204
418,4819,4204
419,4819,4204
420,47729,5620
421,55941,1099
422,47729,5620
423,4819,4204
424,53896,537
425,39561,1550
426,538,2567
427,2715,1024
428,2077,1918
429,2077,1918
430,538,2567
431,2075,1535
432,4819,4204
433,4819,4204
434,4819,4204
435,4819,4204
436,47729,5620
437,21205,4531
438,47729,5620
439,4819,4204
440,538,2567
441,2715,1024
442,538,2567
443,2715,1024
444,2077,1918
445,2077,1918
446,538,2567
447,2075,1535
448,33473,1149
449,33473,1149
450,33473,1149
451,33473,1149
452,21205,4531
453,21205,4531
454,33473,1149
455,33473,1149
456,33473,1149
457,4819,4204
458,33473,1149
459,4819,4204
460,2077,1918
461,2077,1918
462,538,2567
463,2075,1535
464,4819,4204
465,4819,4204
466,4819,4204
467,4819,4204
468,21205,4531
469,21205,4531
470,4819,4204
471,4819,4204
472,4819,4204
473,4819,4204
474,4819,4204
475,4819,4204
476,2077,1918
477,2077,1918
478,538,2567
479,2075,1535
480,33473,1149
481,33473,1149
482,33473,1149
483,33473,1149
484,35393,2569
485,21205,4531
486,33473,1149
487,33473,1149
488,33473,1149
489,4819,4204
490,33473,1149
491,4819,4204
492,2077,1918
493,2077,1918
494,538,2567
495,2075,1535
496,4819,4204
497,4819,4204
498,4819,4204
499,4819,4204
500,4819,4204
501,2077,1918
502,4819,4204
503,4819,4204
504,4819,4204
505,4819,4204
506,4819,4204
507,4819,4204
508,2077,1918
509,2077,1918
510,538,2567
511,2075,1535
512,538,2567
513,35393,2569
514,538,2567
515,5651,921
516,2077,1918
517,2077,1918
518,538,2567
519,538,2567
520,538,2567
521,538,2567
522,538,2567
523,538,2567
524,2077,1918
525,2077,1918
526,538,2567
527,538,2567
528,538,2567
529,538,2567
530,538,2567
531,5651,921
532,2077,1918
533,2077,1918
534,538,2567
535,538,2567
536,538,2567
537,538,2567
538,538,2567
539,538,2567
540,2077,1918
541,2077,1918
542,538,2567
543,538,2567
544,538,2567
545,35393,2569
546,538,2567
547,538,2567
548,2077,1918
549,2077,1918
550,538,2567
551,538,2567
552,538,2567
553,538,2567
554,538,2567
555,538,2567
556,2077,1918
557,2077,1918
558,538,2567
559,538,2567
560,538,2567
561,538,2567
562,538,2567
563,538,2567
564,2077,1918
565,2077,1918
566,538,2567
567,538,2567
568,538,2567
569,538,2567
570,538,2567
571,538,2567
572,2077,1918
573,2077,1918
574,538,2567
575,538,2567
576,35393,2569
577,35393,2569
578,35393,2569
579,35393,2569
580,35393,2569
581,35393,2569
582,35393,2569
583,33473,1149
584,538,2567
585,538,2567
586,538,2567
587,538,2567
588,2077,1918
589,2077,1918
590,538,2567
591,538,2567
592,35393,2569
593,35393,2569
594,4819,4204
595,4819,4204
596,21205,4531
597,21205,4531
598,4819,4204
599,4819,4204
600,538,2567
601,538,2567
602,538,2567
603,538,2567
604,2077,1918
605,2077,1918
606,538,2567
607,538,2567
608,35393,2569
609,35393,2569
610,35393,2569
611,35393,2569
612,35393,2569
613,35393,2569
614,35393,2569
615,33473,1149
616,538,2567
617,538,2567
618,538,2567
619,538,2567
620,2077,1918
621,2077,1918
622,538,2567
623,538,2567
624,35393,2569
625,35393,2569
626,4819,4204
627,4819,4204
628,4819,4204
629,21205,4531
630,4819,4204
631,4819,4204
632,538,2567
633,538,2567
634,538,2567
635,538,2567
636,2077,1918
637,2077,1918
638,538,2567
639,538,2567
640,33473,1149
641,33473,1149
642,33473,1149
643,33473,1149
644,21205,4531
645,21205,4531
646,33473,1149
647,33473,1149
648,53896,537
649,39561,1550
650,538,2567
651,2715,1024
652,2715,1024
653,2715,1024
654,538,2567
655,2715,1024
656,538,2567
657,4819,4204
658,538,2567
659,4819,4204
660,2715,1024
661,21205,4531
662,538,2567
663,4819,4204
664,538,2567
665,2715,1024
666,538,2567
667,2715,1024
668,2715,1024
669,2715,1024
670,538,2567
671,2715,1024
672,33473,1149
673,33473,1149
674,33473,1149
675,33473,1149
676,33473,1149
677,21205,4531
678,33473,1149
679,33473,1149
680,53896,537
681,39561,1550
682,538,2567
683,2715,1024
684,2077,1918
685,2715,1024
686,538,2567
687,2715,1024
688,538,2567
689,4819,4204
690,538,2567
691,4819,4204
692,2077,1918
693,21205,4531
694,538,2567
695,4819,4204
696,538,2567
697,2715,1024
698,538,2567
699,2715,1024
700,2077,1918
701,2715,1024
702,538,2567
703,2715,1024
704,33473,1149
705,33473,1149
706,33473,1149
707,33473,1149
708,21205,4531
709,21205,4531
710,33473,1149
711,33473,1149
712,33473,1149
713,33473,1149
714,33473,1149
715,33473,1149
716,33473,1149
717,21205,4531
718,33473,1149
719,33473,1149
720,4819,4204
721,4819,4204
722,4819,4204
723,4819,4204
724,21205,4531
725,21205,4531
726,4819,4204
727,4819,4204
728,538,2567
729,4819,4204
730,538,2567
731,4819,4204
732,2715,1024
733,21205,4531
734,538,2567
735,4819,4204
736,33473,1149
737,33473,1149
738,33473,1149
739,33473,1149
740,33473,1149
741,21205,4531
742,33473,1149
743,33473,1149
744,33473,1149
745,33473,1149
746,33473,1149
747,33473,1149
748,33473,1149
749,21205,4531
750,33473,1149
751,33473,1149
752,4819,4204
753,4819,4204
754,4819,4204
755,4819,4204
756,4819,4204
757,21205,4531
758,4819,4204
759,4819,4204
760,538,2567
761,4819,4204
762,538,2567
763,4819,4204
764,2077,1918
765,21205,4531
766,538,2567
767,4819,4204
768,538,2567
769,5651,921
770,5651,921
771,5651,921
772,2077,1918
773,2077,1918
774,5651,921
775,5651,921
776,538,2567
777,538,2567
778,538,2567
779,538,2567
780,2077,1918
781,2077,1918
782,538,2567
783,538,2567
784,37585,871
785,35393,2569
786,5651,921
787,5651,921
788,2077,1918
789,2077,1918
790,5651,921
791,5651,921
792,538,2567
793,538,2567
794,538,2567
795,538,2567
796,2077,1918
797,2077,1918
798,538,2567
799,538,2567
800,538,2567
801,5651,921
802,4819,4204
803,5651,921
804,2077,1918
805,2077,1918
806,4819,4204
807,5651,921
808,538,2567
809,538,2567
810,538,2567
811,538,2567
812,2077,1918
813,2077,1918
814,538,2567
815,538,2567
816,37585,871
817,35393,2569
818,4819,4204
819,5651,921
820,2077,1918
821,2077,1918
822,4819,4204
823,5651,921
824,538,2567
825,538,2567
826,538,2567
827,538,2567
828,2077,1918
829,2077,1918
830,538,2567
831,538,2567
832,35393,2569
833,35393,2569
834,538,2567
835,35393,2569
836,538,2567
837,35393,2569
838,538,2567
839,33473,1149
840,538,2567
841,2715,1024
842,538,2567
843,2715,1024
844,538,2567
845,2077,1918
846,538,2567
847,2715,1024
848,538,2567
849,2715,1024
850,538,2567
851,4819,4204
852,538,2567
853,2077,1918
854,538,2567
855,4819,4204
856,538,2567
857,2715,1024
858,538,2567
859,2715,1024
860,538,2567
861,2077,1918
862,538,2567
863,2715,1024
864,35393,2569
865,35393,2569
866,538,2567
867,35393,2569
868,538,2567
869,35393,2569
870,538,2567
871,33473,1149
872,538,2567
873,2715,1024
874,538,2567
875,2715,1024
876,538,2567
877,2077,1918
878,538,2567
879,2715,1024
880,538,2567
881,2715,1024
882,538,2567
883,4819,4204
884,538,2567
885,2077,1918
886,538,2567
887,4819,4204
888,538,2567
889,2715,1024
890,538,2567
891,2715,1024
892,538,2567
893,2077,1918
894,538,2567
895,2715,1024
896,4819,4204
897,4819,4204
898,4819,4204
899,4819,4204
900,55941,1099
901,55941,1099
902,4819,4204
903,4819,4204
904,53896,537
905,39561,1550
906,538,2567
907,2715,1024
908,2715,1024
909,2715,1024
910,538,2567
911,2715,1024
912,4819,4204
913,4819,4204
914,4819,4204
915,4819,4204
916,21205,4531
917,21205,4531
918,4819,4204
919,4819,4204
920,538,2567
921,2715,1024
922,538,2567
923,2715,1024
924,2715,1024
925,2715,1024
926,538,2567
927,2715,1024
928,4819,4204
929,4819,4204
930,4819,4204
931,4819,4204
932,47729,5620
933,55941,1099
934,4819,4204
935,4819,4204
936,53896,537
937,39561,1550
938,538,2567
939,2715,1024
940,2077,1918
941,2715,1024
942,538,2567
943,2715,1024
944,4819,4204
945,4819,4204
946,4819,4204
947,4819,4204
948,4819,4204
949,21205,4531
950,4819,4204
951,4819,4204
952,538,2567
953,2715,1024
954,538,2567
955,2715,1024
956,2077,1918
957,2715,1024
958,538,2567
959,2715,1024
960,33473,1149
961,33473,1149
962,33473,1149
963,33473,1149
964,21205,4531
965,21205,4531
966,33473,1149
967,33473,1149
968,33473,1149
969,4819,4204
970,33473,1149
971,4819,4204
972,33473,1149
973,21205,4531
974,33473,1149
975,4819,4204
976,4819,4204
977,4819,4204
978,4819,4204
979,4819,4204
980,21205,4531
981,21205,4531
982,4819,4204
983,4819,4204
984,4819,4204
985,4819,4204
986,4819,4204
987,4819,4204
988,4819,4204
989,21205,4531
990,4819,4204
991,4819,4204
992,33473,1149
993,33473,1149
994,33473,1149
995,33473,1149
996,33473,1149
997,21205,4531
998,33473,1149
999,33473,1149
1000,33473,1149
1001,4819,4204
1002,33473,1149
1003,4819,4204
1004,33473,1149
1005,21205,4531
1006,33473,1149
1007,4819,4204
1008,4819,4204
1009,4819,4204
1010,4819,4204
1011,4819,4204
1012,4819,4204
1013,21205,4531
1014,4819,4204
1015,4819,4204
1016,4819,4204
1017,4819,4204
1018,4819,4204
1019,4819,4204
1020,4819,4204
1021,21205,4531
1022,4819,4204
1023,4819,4204
1024,5651,921
1025,5651,921
1026,5651,921
1027,5651,921
1028,2077,1918
1029,5651,921
1030,5651,921
1031,5651,921
1032,33832,831
1033,39561,1550
1034,538,2567
1035,2075,1535
1036,2077,1918
1037,2077,1918
1038,538,2567
1039,2075,1535
1040,5651,921
1041,5651,921
1042,5651,921
1043,5651,921
1044,2077,1918
1045,5651,921
1046,5651,921
1047,5651,921
1048,538,2567
1049,2077,1918
1050,538,2567
1051,2075,1535
1052,2077,1918
1053,2077,1918
1054,538,2567
1055,2075,1535
1056,538,2567
1057,538,2567
1058,538,2567
1059,538,2567
1060,2077,1918
1061,2077,1918
1062,538,2567
1063,538,2567
1064,33832,831
1065,33832,831
1066,538,2567
1067,538,2567
1068,2077,1918
1069,2077,1918
1070,538,2567
1071,538,2567
1072,538,2567
1073,538,2567
1074,538,2567
1075,538,2567
1076,2077,1918
1077,2077,1918
1078,538,2567
1079,538,2567
1080,538,2567
1081,538,2567
1082,538,2567
1083,538,2567
1084,2077,1918
1085,2077,1918
1086,538,2567
1087,538,2567
1088,24275,4589
1089,24275,4589
1090,24275,4589
1091,24275,4589
1092,35393,2569
1093,24275,4589
1094,24275,4589
1095,24275,4589
1096,33832,831
1097,35393,2569
1098,538,2567
1099,2075,1535
1100,2077,1918
1101,2077,1918
1102,538,2567
1103,2075,1535
1104,5651,921
1105,5651,921
1106,5651,921
1107,5651,921
1108,2077,1918
1109,5651,921
1110,5651,921
1111,5651,921
1112,538,2567
1113,2077,1918
1114,538,2567
1115,2075,1535
1116,2077,1918
1117,2077,1918
1118,538,2567
1119,2075,1535
1120,538,2567
1121,538,2567
1122,538,2567
1123,538,2567
1124,35393,2569
1125,35393,2569
1126,538,2567
1127,538,2567
1128,33832,831
1129,33832,831
1130,538,2567
1131,538,2567
1132,2077,1918
1133,2077,1918
1134,538,2567
1135,538,2567
1136,538,2567
1137,538,2567
1138,538,2567
1139,538,2567
1140,2077,1918
1141,2077,1918
1142,538,2567
1143,538,2567
1144,538,2567
1145,538,2567
1146,538,2567
1147,538,2567
1148,2077,1918
1149,2077,1918
1150,538,2567
1151,538,2567
1152,57041,6290
1153,57041,6290
1154,57041,6290
1155,57041,6290
1156,2077,1918
1157,57041,6290
1158,5651,921
1159,57041,6290
1160,33832,831
1161,39561,1550
1162,538,2567
1163,2715,1024
1164,2077,1918
1165,2077,1918
1166,538,2567
1167,2075,1535
1168,5651,921
1169,5651,921
1170,5651,921
1171,5651,921
1172,2077,1918
1173,5651,921
1174,5651,921
1175,5651,921
1176,538,2567
1177,2715,1024
1178,538,2567
1179,2715,1024
1180,2077,1918
1181,2077,1918
1182,538,2567
1183,2075,1535
1184,33832,831
1185,57041,6290
1186,538,2567
1187,57041,6290
1188,2077,1918
1189,2077,1918
1190,538,2567
1191,538,2567
1192,33832,831
1193,33832,831
1194,538,2567
1195,538,2567
1196,2077,1918
1197,2077,1918
1198,538,2567
1199,2075,1535
1200,538,2567
1201,5651,921
1202,538,2567
1203,5651,921
1204,2077,1918
1205,2077,1918
1206,538,2567
1207,538,2567
1208,538,2567
1209,538,2567
1210,538,2567
1211,538,2567
1212,2077,1918
1213,2077,1918
1214,538,2567
1215,2075,1535
1216,33473,1149
1217,33473,1149
1218,33473,1149
1219,33473,1149
1220,21205,4531
1221,21205,4531
1222,33473,1149
1223,33473,1149
1224,33473,1149
1225,33473,1149
1226,33473,1149
1227,33473,1149
1228,2077,1918
1229,2077,1918
1230,538,2567
1231,2075,1535
1232,4819,4204
1233,4819,4204
1234,4819,4204
1235,4819,4204
1236,21205,4531
1237,21205,4531
1238,4819,4204
1239,4819,4204
1240,538,2567
1241,2715,1024
1242,538,2567
1243,4819,4204
1244,2077,1918
1245,2077,1918
1246,538,2567
1247,2075,1535
1248,33473,1149
1249,33473,1149
1250,538,2567
1251,33473,1149
1252,35393,2569
1253,21205,4531
1254,33473,1149
1255,33473,1149
1256,33473,1149
1257,57041,6290
1258,538,2567
1259,57041,6290
1260,2077,1918
1261,2077,1918
1262,538,2567
1263,538,2567
1264,538,2567
1265,4819,4204
1266,538,2567
1267,4819,4204
1268,4819,4204
1269,21205,4531
1270,4819,4204
1271,4819,4204
1272,538,2567
1273,24275,4589
1274,538,2567
1275,24275,4589
1276,2077,1918
1277,2077,1918
1278,538,2567
1279,538,2567
1280,5651,921
1281,5651,921
1282,5651,921
1283,5651,921
1284,5651,921
1285,2077,1918
1286,5651,921
1287,5651,921
1288,33832,831
1289,5651,921
1290,538,2567
1291,5651,921
1292,2077,1918
1293,2077,1918
1294,538,2567
1295,2075,1535
1296,5651,921
1297,5651,921
1298,5651,921
1299,5651,921
1300,2077,1918
1301,5651,921
1302,5651,921
1303,5651,921
1304,538,2567
1305,2077,1918
1306,538,2567
1307,2075,1535
1308,2077,1918
1309,2077,1918
1310,538,2567
1311,2075,1535
1312,538,2567
1313,538,2567
1314,538,2567
1315,538,2567
1316,538,2567
1317,538,2567
1318,538,2567
1319,538,2567
1320,33832,831
1321,2075,1535
1322,538,2567
1323,2075,1535
1324,2077,1918
1325,2077,1918
1326,538,2567
1327,2075,1535
1328,538,2567
1329,538,2567
1330,538,2567
1331,538,2567
1332,2077,1918
1333,2077,1918
1334,538,2567
1335,538,2567
1336,538,2567
1337,538,2567
1338,538,2567
1339,538,2567
1340,2077,1918
1341,2077,1918
1342,538,2567
1343,538,2567
1344,24275,4589
1345,24275,4589
1346,24275,4589
1347,24275,4589
1348,35393,2569
1349,24275,4589
1350,24275,4589
1351,24275,4589
1352,538,2567
1353,2075,1535
1354,538,2567
1355,2075,1535
1356,2077,1918
1357,2077,1918
1358,538,2567
1359,2075,1535
1360,5651,921
1361,5651,921
1362,5651,921
1363,5651,921
1364,2077,1918
1365,5651,921
1366,5651,921
1367,5651,921
1368,538,2567
1369,2075,1535
1370,538,2567
1371,2075,1535
1372,2077,1918
1373,2077,1918
1374,538,2567
1375,2075,1535
1376,538,2567
1377,24275,4589
1378,538,2567
1379,24275,4589
1380,35393,2569
1381,35393,2569
1382,538,2567
1383,538,2567
1384,538,2567
1385,2075,1535
1386,538,2567
1387,2075,1535
1388,2077,1918
1389,2077,1918
1390,538,2567
1391,2075,1535
1392,538,2567
1393,24275,4589
1394,538,2567
1395,24275,4589
1396,2077,1918
1397,24277,1760
1398,538,2567
1399,24275,4589
1400,538,2567
1401,2075,1535
1402,538,2567
1403,2075,1535
1404,2077,1918
1405,2077,1918
1406,538,2567
1407,2075,1535
1408,5651,921
1409,5651,921
1410,5651,921
1411,5651,921
1412,5651,921
1413,2077,1918
1414,5651,921
1415,5651,921
1416,538,2567
1417,2715,1024
1418,538,2567
1419,2715,1024
1420,2077,1918
1421,2077,1918
1422,538,2567
1423,2715,1024
1424,5651,921
1425,5651,921
1426,5651,921
1427,5651,921
1428,2077,1918
1429,5651,921
1430,5651,921
1431,5651,921
1432,538,2567
1433,2715,1024
1434,538,2567
1435,2715,1024
1436,2077,1918
1437,2077,1918
1438,538,2567
1439,2075,1535
1440,538,2567
1441,538,2567
1442,538,2567
1443,538,2567
1444,538,2567
1445,538,2567
1446,538,2567
1447,538,2567
1448,33832,831
1449,2715,1024
1450,538,2567
1451,2715,1024
1452,2077,1918
1453,2077,1918
1454,538,2567
1455,2715,1024
1456,538,2567
1457,538,2567
1458,538,2567
1459,538,2567
1460,2077,1918
1461,2077,1918
1462,538,2567
1463,538,2567
1464,538,2567
1465,538,2567
1466,538,2567
1467,538,2567
1468,2077,1918
1469,2077,1918
1470,538,2567
1471,2075,1535
1472,4819,4204
1473,33473,1149
1474,4819,4204
1475,33473,1149
1476,21205,4531
1477,21205,4531
1478,33473,1149
1479,33473,1149
1480,33473,1149
1481,4819,4204
1482,33473,1149
1483,4819,4204
1484,2077,1918
1485,2077,1918
1486,538,2567
1487,2075,1535
1488,4819,4204
1489,4819,4204
1490,4819,4204
1491,4819,4204
1492,21205,4531
1493,21205,4531
1494,4819,4204
1495,4819,4204
1496,4819,4204
1497,4819,4204
1498,4819,4204
1499,4819,4204
1500,2077,1918
1501,2077,1918
1502,538,2567
1503,2075,1535
1504,538,2567
1505,24275,4589
1506,538,2567
1507,24275,4589
1508,35393,2569
1509,21205,4531
1510,33473,1149
1511,33473,1149
1512,33473,1149
1513,24275,4589
1514,538,2567
1515,24275,4589
1516,2077,1918
1517,24275,4589
1518,538,2567
1519,2075,1535
1520,538,2567
1521,24275,4589
1522,538,2567
1523,24275,4589
1524,4819,4204
1525,2077,1918
1526,4819,4204
1527,4819,4204
1528,4819,4204
1529,24275,4589
1530,4819,4204
1531,24275,4589
1532,2077,1918
1533,24275,4589
1534,538,2567
1535,2075,1535
1536,5651,921
1537,5651,921
1538,5651,921
1539,5651,921
1540,5651,921
1541,5651,921
1542,5651,921
1543,5651,921
1544,34312,147
1545,34312,147
1546,538,2567
1547,5651,921
1548,2077,1918
1549,2077,1918
1550,538,2567
1551,538,2567
1552,5651,921
1553,5651,921
1554,5651,921
1555,5651,921
1556,5651,921
1557,5651,921
1558,5651,921
1559,5651,921
1560,538,2567
1561,538,2567
1562,538,2567
1563,5651,921
1564,2077,1918
1565,2077,1918
1566,538,2567
1567,538,2567
1568,5651,921
1569,5651,921
1570,5651,921
1571,5651,921
1572,2077,1918
1573,5651,921
1574,5651,921
1575,5651,921
1576,33832,831
1577,34312,147
1578,538,2567
1579,5651,921
1580,2077,1918
1581,2077,1918
1582,538,2567
1583,538,2567
1584,5651,921
1585,5651,921
1586,5651,921
1587,5651,921
1588,2077,1918
1589,5651,921
1590,5651,921
1591,5651,921
1592,538,2567
1593,538,2567
1594,538,2567
1595,5651,921
1596,2077,1918
1597,2077,1918
1598,538,2567
1599,538,2567
1600,24275,4589
1601,24275,4589
1602,24275,4589
1603,24275,4589
1604,24275,4589
1605,24275,4589
1606,24275,4589
1607,24275,4589
1608,34312,147
1609,34312,147
1610,538,2567
1611,24275,4589
1612,2077,1918
1613,2077,1918
1614,538,2567
1615,538,2567
1616,5651,921
1617,5651,921
1618,5651,921
1619,5651,921
1620,5651,921
1621,5651,921
1622,5651,921
1623,5651,921
1624,538,2567
1625,538,2567
1626,538,2567
1627,5651,921
1628,2077,1918
1629,2077,1918
1630,538,2567
1631,538,2567
1632,24275,4589
1633,24275,4589
1634,24275,4589
1635,24275,4589
1636,35393,2569
1637,24275,4589
1638,24275,4589
1639,24275,4589
1640,33832,831
1641,34312,147
1642,538,2567
1643,24275,4589
1644,2077,1918
1645,2077,1918
1646,538,2567
1647,538,2567
1648,5651,921
1649,5651,921
1650,5651,921
1651,5651,921
1652,2077,1918
1653,5651,921
1654,5651,921
1655,5651,921
1656,538,2567
1657,538,2567
1658,538,2567
1659,5651,921
1660,2077,1918
1661,2077,1918
1662,538,2567
1663,538,2567
1664,57041,6290
1665,57041,6290
1666,57041,6290
1667,57041,6290
1668,57041,6290
1669,57041,6290
1670,57041,6290
1671,57041,6290
1672,53896,537
1673,39561,1550
1674,538,2567
1675,2715,1024
1676,2715,1024
1677,2715,1024
1678,538,2567
1679,2715,1024
1680,5651,921
1681,5651,921
1682,5651,921
1683,5651,921
1684,5651,921
1685,5651,921
1686,5651,921
1687,5651,921
1688,538,2567
1689,2715,1024
1690,538,2567
1691,2715,1024
1692,2715,1024
1693,2715,1024
1694,538,2567
1695,2715,1024
1696,57041,6290
1697,57041,6290
1698,57041,6290
1699,57041,6290
1700,57041,6290
1701,57041,6290
1702,57041,6290
1703,57041,6290
1704,53896,537
1705,39561,1550
1706,538,2567
1707,2715,1024
1708,2077,1918
1709,2715,1024
1710,538,2567
1711,2715,1024
1712,5651,921
1713,5651,921
1714,5651,921
1715,5651,921
1716,5651,921
1717,5651,921
1718,5651,921
1719,5651,921
1720,538,2567
1721,2715,1024
1722,538,2567
1723,2715,1024
1724,2077,1918
1725,2715,1024
1726,538,2567
1727,2715,1024
1728,33473,1149
1729,33473,1149
1730,33473,1149
1731,33473,1149
1732,21205,4531
1733,21205,4531
1734,33473,1149
1735,33473,1149
1736,33473,1149
1737,33473,1149
1738,33473,1149
1739,33473,1149
1740,33473,1149
1741,21205,4531
1742,33473,1149
